id,child_canonical_id,child_canonical_term,parent_head_text,parent_canonical_id,parent_canonical_term,method,rule,score,support,created_at
1826,10001,job slurm cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
1827,10005,high priority,priority,2558,priority,head_parent_candidates_v2,head_last_token,41.0,1,2026-01-15T09:21:47Z
1828,10031,grep partitionname shared slurm slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
1829,10031,grep partitionname shared slurm slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1830,10042,active partition,partition,291,partition,head_parent_candidates_v2,head_last_token,72.0,1,2026-01-15T09:21:47Z
1831,10075,billing tre,tre,369,tre,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
1832,10086,database start slurmctld,slurmctld,801,slurmctld,head_parent_candidates_v2,head_last_token,257.0,1,2026-01-15T09:21:47Z
1833,10110,total number,number,68,number,head_parent_candidates_v2,head_last_token,71.0,1,2026-01-15T09:21:47Z
1834,10130,late version slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1835,10131,install slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1836,10134,parent directory slurm log file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1837,10147,building installing slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1838,10185,logic slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1839,10188,slurm file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1840,10189,slurm.conf configuration file default,default,65,default,head_parent_candidates_v2,head_last_token,91.0,1,2026-01-15T09:21:47Z
1841,10193,slurm specific macro unconventional file location,location,2882,location,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
1842,10197,slurm 23.11.0 slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1843,10205,cd directory,directory,1068,directory,head_parent_candidates_v2,head_last_token,40.0,1,2026-01-15T09:21:47Z
1844,10208,build slurm package,package,8356,package,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
1845,10220,dependency external package general slurm package,package,8356,package,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
1846,10232,slurm source type,type,706,type,head_parent_candidates_v2,head_last_token,56.0,1,2026-01-15T09:21:47Z
1847,10249,type node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1848,10257,slurmuser slurm.conf configuration file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1849,10259,overview different type node slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1850,10268,primary controller,controller,813,controller,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
1851,10270,job state information,information,275,information,head_parent_candidates_v2,head_last_token,86.0,1,2026-01-15T09:21:47Z
1852,10274,slurmdbd daemon different machine controller,controller,813,controller,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
1853,10275,database slurmdbd separate machine,machine,4125,machine,head_parent_candidates_v2,head_last_token,21.0,1,2026-01-15T09:21:47Z
1854,10276,accounting support basic slurm functionality,functionality,72,functionality,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
1855,10281,login node access slurm client,client,1883,client,head_parent_candidates_v2,head_last_token,26.0,1,2026-01-15T09:21:47Z
1856,10283,configless mode auth slurm slurmd,slurmd,1910,slurmd,head_parent_candidates_v2,head_last_token,208.0,1,2026-01-15T09:21:47Z
1857,10289,slurmctldhost entry,entry,1923,entry,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
1858,10290,backup host,host,78,host,head_parent_candidates_v2,head_last_token,31.0,1,2026-01-15T09:21:47Z
1859,10296,slurmctldhost primary return service brief period,period,7861,period,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1860,10302,control host slurmctldhost user group resolvable host,host,78,host,head_parent_candidates_v2,head_last_token,31.0,1,2026-01-15T09:21:47Z
1861,10303,authentication slurm communication,communication,183,communication,head_parent_candidates_v2,head_last_token,26.0,1,2026-01-15T09:21:47Z
1862,10304,communication slurm component,component,907,component,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
1863,10306,runtime authtype keyword slurm configuration file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1864,10312,slurm internal authentication plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1865,10314,auth slurm plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1866,10330,resource selection mechanism slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1867,10333,information consumable resource slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1868,10335,syslog record event slurmctldlogfile slurmdlogfile location,location,2882,location,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
1869,10343,slurm pam module,module,3556,module,head_parent_candidates_v2,head_last_token,12.0,1,2026-01-15T09:21:47Z
1870,10354,slurm performance,performance,1660,performance,head_parent_candidates_v2,head_last_token,13.0,1,2026-01-15T09:21:47Z
1871,10366,node name specification nodename slurm tool,tool,1037,tool,head_parent_candidates_v2,head_last_token,10.0,1,2026-01-15T09:21:47Z
1872,10367,node nodeaddr ip address slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1873,10375,node cluster slurm large cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
1874,10390,pam module pluggable authentication module available slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1875,10404,configuration file practice slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1876,10409,adev0 scontrol,scontrol,1480,scontrol,head_parent_candidates_v2,head_last_token,36.0,1,2026-01-15T09:21:47Z
1877,10412,state drain drained draining slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1878,10415,adev13 state,state,716,state,head_parent_candidates_v2,head_last_token,53.0,1,2026-01-15T09:21:47Z
1879,10416,reconfigure slurm daemon node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1880,10418,print current slurm configuration,configuration,2,configuration,head_parent_candidates_v2,head_last_token,156.0,1,2026-01-15T09:21:47Z
1881,10419,primary secondary controller slurmctld daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
1882,10426,shutdown slurm daemon node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1883,10431,late stable slurm binary package,package,8356,package,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
1884,10433,port sysutil slurm wlm install,install,1217,install,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
1885,10435,minimal slurm configuration suitable typical compute node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1886,10440,generate oas,oas,10438,oas,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
1887,10441,slurm install,install,1217,install,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
1888,10442,slurmrestd generate openapi spec,spec,,spec,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1889,10447,configuration slurmrestd run time,time,117,time,head_parent_candidates_v2,head_last_token,88.0,1,2026-01-15T09:21:47Z
1890,10452,slurm oas,oas,10438,oas,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
1891,10453,openapi client generator slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1892,10461,openapi specification oas,oas,10438,oas,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
1893,10476,path slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
1894,10479,change different slurm version,version,1418,version,head_parent_candidates_v2,head_last_token,64.0,1,2026-01-15T09:21:47Z
1895,10482,slurm release old version,version,1418,version,head_parent_candidates_v2,head_last_token,64.0,1,2026-01-15T09:21:47Z
1896,10487,slurm new feature release change,change,56,change,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
1897,10495,code new slurm version,version,1418,version,head_parent_candidates_v2,head_last_token,64.0,1,2026-01-15T09:21:47Z
1898,10522,time arg slurmrestd slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
1899,10522,time arg slurmrestd slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1900,10524,instance slurmdbd accounting,accounting,1993,accounting,head_parent_candidates_v2,head_last_token,62.0,1,2026-01-15T09:21:47Z
1901,10525,slurmdb path,path,1174,path,head_parent_candidates_v2,head_last_token,29.0,1,2026-01-15T09:21:47Z
1902,10532,endpoint slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
1903,10535,original slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
1904,10540,limited situation slurmrestd,slurmrestd,1410,slurmrestd,head_parent_candidates_v2,head_last_token,98.0,1,2026-01-15T09:21:47Z
1905,10550,v0.0.41 s slurmdbd slurmctld generate openapi spec,spec,,spec,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1906,10551,familiarity slurm accounting web page,page,1372,page,head_parent_candidates_v2,head_last_token,21.0,1,2026-01-15T09:21:47Z
1907,10552,slurm hierarchical limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
1908,10554,user association,association,3294,association,head_parent_candidates_v2,head_last_token,16.0,1,2026-01-15T09:21:47Z
1909,10561,limit job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1910,10573,slurm authentication plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1911,10574,slurm accounting storage plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1912,10578,slurmdbd slurm plugin rpm,rpm,6769,rpm,head_parent_candidates_v2,head_last_token,8.0,1,2026-01-15T09:21:47Z
1913,10579,slurmdbd execution,execution,1781,execution,head_parent_candidates_v2,head_last_token,8.0,1,2026-01-15T09:21:47Z
1914,10588,slurm control daemon cluster effect,effect,144,effect,head_parent_candidates_v2,head_last_token,14.0,1,2026-01-15T09:21:47Z
1915,10605,age priority,priority,2558,priority,head_parent_candidates_v2,head_last_token,41.0,1,2026-01-15T09:21:47Z
1916,10607,age factor priority,priority,2558,priority,head_parent_candidates_v2,head_last_token,41.0,1,2026-01-15T09:21:47Z
1917,10609,submission request,request,87,request,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
1918,10612,present future job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1919,10614,job tre group,group,651,group,head_parent_candidates_v2,head_last_token,22.0,1,2026-01-15T09:21:47Z
1920,10618,consideration time limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
1921,10624,association limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
1922,10637,minimum priority,priority,2558,priority,head_parent_candidates_v2,head_last_token,41.0,1,2026-01-15T09:21:47Z
1923,10650,preemption grace time,time,117,time,head_parent_candidates_v2,head_last_token,88.0,1,2026-01-15T09:21:47Z
1924,10655,time qos,qos,324,qos,head_parent_candidates_v2,head_last_token,24.0,1,2026-01-15T09:21:47Z
1925,10668,limit qos,qos,324,qos,head_parent_candidates_v2,head_last_token,24.0,1,2026-01-15T09:21:47Z
1926,10683,accountingstorageenforce slurm.conf man page,page,1372,page,head_parent_candidates_v2,head_last_token,21.0,1,2026-01-15T09:21:47Z
1927,10685,slurm configuration partition basi option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
1928,10687,mechanism slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1929,10734,slurm user administrator,administrator,4825,administrator,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1930,10736,selection node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1931,10737,allocation cpu,cpu,507,cpu,head_parent_candidates_v2,head_last_token,34.0,1,2026-01-15T09:21:47Z
1932,10738,distribution task,task,506,task,head_parent_candidates_v2,head_last_token,74.0,1,2026-01-15T09:21:47Z
1933,10746,consumable resource type,type,706,type,head_parent_candidates_v2,head_last_token,56.0,1,2026-01-15T09:21:47Z
1934,10747,slurmctld select plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1935,10748,step 1slurm.conf parameterpossible valuesdescription,valuesdescription,,valuesdescription,head_parent_candidates_v2,head_last_token,3.0,1,2026-01-15T09:21:47Z
1936,10750,parameter partition definition,definition,,definition,head_parent_candidates_v2,head_last_token,5.0,1,2026-01-15T09:21:47Z
1937,10752,information node definition,definition,,definition,head_parent_candidates_v2,head_last_token,5.0,1,2026-01-15T09:21:47Z
1938,10753,selecttypeselect linear,linear,,linear,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
1939,10761,node selection node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1940,10765,number core socket,socket,551,socket,head_parent_candidates_v2,head_last_token,28.0,1,2026-01-15T09:21:47Z
1941,10766,number cpu,cpu,507,cpu,head_parent_candidates_v2,head_last_token,34.0,1,2026-01-15T09:21:47Z
1942,10768,node file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1943,10769,list specific node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1944,10770,job salloc,salloc,854,salloc,head_parent_candidates_v2,head_last_token,17.0,1,2026-01-15T09:21:47Z
1945,10773,minimum number cpu,cpu,507,cpu,head_parent_candidates_v2,head_last_token,34.0,1,2026-01-15T09:21:47Z
1946,10784,step 2slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1947,10785,parameterpossible valuesdescription,valuesdescription,,valuesdescription,head_parent_candidates_v2,head_last_token,3.0,1,2026-01-15T09:21:47Z
1948,10790,node task,task,506,task,head_parent_candidates_v2,head_last_token,74.0,1,2026-01-15T09:21:47Z
1949,10795,step 3slurm.conf parameterpossible valuesdescription,valuesdescription,,valuesdescription,head_parent_candidates_v2,head_last_token,3.0,1,2026-01-15T09:21:47Z
1950,10798,single node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1951,10800,sequence task,task,506,task,head_parent_candidates_v2,head_last_token,74.0,1,2026-01-15T09:21:47Z
1952,10802,maximum number task,task,506,task,head_parent_candidates_v2,head_last_token,74.0,1,2026-01-15T09:21:47Z
1953,10808,slurmd task plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1954,10811,cgroup.conf option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
1955,10832,cpu ids,ids,,ids,head_parent_candidates_v2,head_last_token,5.0,1,2026-01-15T09:21:47Z
1956,10840,node definition slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
1957,10840,node definition slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1958,10842,reason slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1959,10845,cpu management slurm accounting,accounting,1993,accounting,head_parent_candidates_v2,head_last_token,62.0,1,2026-01-15T09:21:47Z
1960,10846,cpu management slurm user subject limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
1961,10851,cpu resource slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1962,10855,allocation node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1963,10861,cpu task overcommitment,overcommitment,,overcommitment,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
1964,10866,job single node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1965,10867,pattern allocation job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1966,10870,node default partition,partition,291,partition,head_parent_candidates_v2,head_last_token,72.0,1,2026-01-15T09:21:47Z
