id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
1623,doc_ce7f,doc_ce7f_sent_00166,"A priority of zero prevents a job from being initiated (it is held in ""pending"" state).",A priority,13,priority,prevent,a job,50,job,openie_spacy,2025-12-17T22:13:48Z
1624,doc_ce7f,doc_ce7f_sent_00175,Installing from source allows the user to enable options such as mysql and gui tools via a configuration menu.,the user,166,user,enable,options,215,option,openie_spacy,2025-12-17T22:13:48Z
1625,doc_8b12,doc_8b12_sent_00003,Authentication plugins identifies the user originating a message.,Authentication plugins,7103,authentication plugin,identify,the user,166,user,openie_spacy,2025-12-17T22:13:48Z
1626,doc_8b12,doc_8b12_sent_00022,"Scripting interfaces
A Perl interface is included in the Slurm distribution in the contribs/perlapi directory and packaged in the perlapi RPM.","Scripting interfaces
A Perl interface",5657,interface,include in,the Slurm distribution,1261,slurm distribution,openie_spacy,2025-12-17T22:13:48Z
1627,doc_8b12,doc_8b12_sent_00025,"SPANK Plugins
SPANK provides a very generic interface for stackable plug-ins which may be used to dynamically modify the job launch code in Slurm. SPANK plugins may be built without access to Slurm source code.","Plugins
SPANK",1777,spank,provide,a very generic interface,5657,interface,openie_spacy,2025-12-17T22:13:48Z
1628,doc_8b12,doc_8b12_sent_00026,"They need only be compiled against Slurm‘s spank.h header file, added to the SPANK config file plugstack.conf, and they will be loaded at runtime during the next job launch. Thus, the SPANK infrastructure provides administrators and other developers a low cost, low effort ability to dynamically modify the runtime behavior of Slurm job launch. Additional documentation can be found here.",the SPANK infrastructure,2453,infrastructure,provide,"a low cost, low effort ability",325,ability,openie_spacy,2025-12-17T22:13:48Z
1629,doc_ed59,doc_ed59_sent_00001,"Slurm 25.05 supports upgrading directly from 24.11, 24.05, and 23.11.",Slurm,82,slurm,support,upgrading,1883,upgrading,openie_spacy,2025-12-17T22:13:48Z
1630,doc_977e,doc_977e_sent_00001,Slurm has the ability to reserve resources for jobs being executed by select users and/or select bank accounts.,Slurm,82,slurm,have,the ability,325,ability,openie_spacy,2025-12-17T22:13:48Z
1631,doc_977e,doc_977e_sent_00002,A resource reservation identifies the resources in that reservation and a time period during which the reservation is available.,A resource reservation,5111,resource reservation,identify,the resources,830,resource,openie_spacy,2025-12-17T22:13:48Z
1632,doc_977e,doc_977e_sent_00004,"A reservation that contains nodes or cores is associated with one partition, and can't span resources over multiple partitions.",A reservation,386,reservation,associate with,one partition,416,partition,openie_spacy,2025-12-17T22:13:48Z
1633,doc_977e,doc_977e_sent_00007,"When cores or nodes are reserved, then jobs using that reservation can use only those resources (this behavior can be change using FLEX flag) and no other jobs can use those resources.",jobs,50,job,use,only those resources,830,resource,openie_spacy,2025-12-17T22:13:48Z
1634,doc_977e,doc_977e_sent_00011,"Additionally, root and the configured SlurmUser have access to all reservations, even if they would normally not have access. The man pages for the various commands contain details.",root,24,root,have,access,1241,access,openie_spacy,2025-12-17T22:13:48Z
1635,doc_977e,doc_977e_sent_00017,"$ scontrol create reservation starttime=2009-02-06T16:00:00 \
 duration=120 user=root flags=maint,ignore_jobs nodes=ALL
Reservation created: root_3
$ scontrol show reservation
ReservationName=root_3 StartTime=2009-02-06T16:00:00
 EndTime=2009-02-06T18:00:00 Duration=120
 Nodes=ALL NodeCnt=20
 Features=(null) PartitionName=(null)",$ scontrol,1901,scontrol,create,"reservation starttime=2009-02-06T16:00:00 \
 duration=120 user=root flags",357,flag,openie_spacy,2025-12-17T22:13:48Z
1636,doc_977e,doc_977e_sent_00020,"The system resource may not require an actual license for use, but Slurm licenses can be used to prevent jobs needing the resource from being started when that resource is unavailable. One could create a reservation for all of those licenses in order to perform maintenance on that resource. In the example below, we create a reservation for 1000 licenses with the name of ""lustre"".",The system resource,6815,system resource,require,an actual license,400,license,openie_spacy,2025-12-17T22:13:48Z
1637,doc_977e,doc_977e_sent_00021,"If there are a total of 1000 lustre licenses configured in this cluster, this reservation will prevent any job specifying the need for a lustre license from being scheduled on this cluster during this reservation.",this reservation,386,reservation,prevent,any job,50,job,openie_spacy,2025-12-17T22:13:48Z
1638,doc_977e,doc_977e_sent_00022,"$ scontrol create reservation starttime=2009-04-06T16:00:00 \
 duration=120 user=root flags=license_only \
 licenses=lustre:1000
Reservation created: root_4
$ scontrol show reservation
ReservationName=root_4 StartTime=2009-04-06T16:00:00
 EndTime=2009-04-06T18:00:00 Duration=120
 Nodes= NodeCnt=0
 Features=(null) PartitionName=(null)",$ scontrol,1901,scontrol,create,"reservation starttime=2009-04-06T16:00:00 \
 duration=120 user=root flags",357,flag,openie_spacy,2025-12-17T22:13:48Z
1639,doc_977e,doc_977e_sent_00026,"$ scontrol create reservation user=root starttime=now \
 duration=infinite flags=maint nodes=sun000
Reservation created: root_5
ReservationName=root_5 StartTime=2009-02-04T16:22:57
 EndTime=2009-02-04T16:21:57 Duration=4294967295
 Nodes=sun000 NodeCnt=1
 Features=(null) PartitionName=(null)",$ scontrol,1901,scontrol,create,reservation user,166,user,openie_spacy,2025-12-17T22:13:48Z
1640,doc_977e,doc_977e_sent_00031,"$ scontrol create reservation user=alan,brenda \
 starttime=noon duration=60 flags=daily nodecnt=10
Reservation created: alan_6
ReservationName=alan_6 StartTime=2009-02-05T12:00:00
 EndTime=2009-02-05T13:00:00 Duration=60",$ scontrol,1901,scontrol,create,reservation user,166,user,openie_spacy,2025-12-17T22:13:48Z
1641,doc_977e,doc_977e_sent_00031,"$ scontrol create reservation user=alan,brenda \
 starttime=noon duration=60 flags=daily nodecnt=10
Reservation created: alan_6
ReservationName=alan_6 StartTime=2009-02-05T12:00:00
 EndTime=2009-02-05T13:00:00 Duration=60",$ scontrol,1901,scontrol,create,alan,7817,alan,openie_spacy,2025-12-17T22:13:48Z
1642,doc_977e,doc_977e_sent_00031,"$ scontrol create reservation user=alan,brenda \
 starttime=noon duration=60 flags=daily nodecnt=10
Reservation created: alan_6
ReservationName=alan_6 StartTime=2009-02-05T12:00:00
 EndTime=2009-02-05T13:00:00 Duration=60",$ scontrol,1901,scontrol,create,noon,6034,noon,openie_spacy,2025-12-17T22:13:48Z
1643,doc_977e,doc_977e_sent_00031,"$ scontrol create reservation user=alan,brenda \
 starttime=noon duration=60 flags=daily nodecnt=10
Reservation created: alan_6
ReservationName=alan_6 StartTime=2009-02-05T12:00:00
 EndTime=2009-02-05T13:00:00 Duration=60","daily nodecnt=10
Reservation",386,reservation,create,"alan_6
ReservationName",6415,reservationname,openie_spacy,2025-12-17T22:13:48Z
1644,doc_977e,doc_977e_sent_00037,"$ scontrol create reservation user=alan,brenda \
 starttime=noon duration=60 flags=any_nodes burstbuffer=100GB
Reservation created: alan_7
ReservationName=alan_7 StartTime=2009-02-05T12:00:00
 EndTime=2009-02-05T13:00:00 Duration=60
 Nodes= NodeCnt=0
 Features=(null) PartitionName=(null)",$ scontrol,1901,scontrol,create,reservation user,166,user,openie_spacy,2025-12-17T22:13:48Z
1645,doc_977e,doc_977e_sent_00037,"$ scontrol create reservation user=alan,brenda \
 starttime=noon duration=60 flags=any_nodes burstbuffer=100GB
Reservation created: alan_7
ReservationName=alan_7 StartTime=2009-02-05T12:00:00
 EndTime=2009-02-05T13:00:00 Duration=60
 Nodes= NodeCnt=0
 Features=(null) PartitionName=(null)",$ scontrol,1901,scontrol,create,alan,7817,alan,openie_spacy,2025-12-17T22:13:48Z
1646,doc_977e,doc_977e_sent_00037,"$ scontrol create reservation user=alan,brenda \
 starttime=noon duration=60 flags=any_nodes burstbuffer=100GB
Reservation created: alan_7
ReservationName=alan_7 StartTime=2009-02-05T12:00:00
 EndTime=2009-02-05T13:00:00 Duration=60
 Nodes= NodeCnt=0
 Features=(null) PartitionName=(null)",$ scontrol,1901,scontrol,create,noon,6034,noon,openie_spacy,2025-12-17T22:13:48Z
1647,doc_977e,doc_977e_sent_00037,"$ scontrol create reservation user=alan,brenda \
 starttime=noon duration=60 flags=any_nodes burstbuffer=100GB
Reservation created: alan_7
ReservationName=alan_7 StartTime=2009-02-05T12:00:00
 EndTime=2009-02-05T13:00:00 Duration=60
 Nodes= NodeCnt=0
 Features=(null) PartitionName=(null)",$ scontrol,1901,scontrol,create,"any_nodes burstbuffer=100GB
Reservation",386,reservation,openie_spacy,2025-12-17T22:13:48Z
1648,doc_977e,doc_977e_sent_00038,"Flags=ANY_NODES Licenses=(null) BurstBuffer=100GB
 Users=alan,brenda Accounts=(null)
Note that specific nodes to be associated with the reservation are identified immediately after creation of the reservation.",specific nodes,409,node,associate with,the reservation,386,reservation,openie_spacy,2025-12-17T22:13:48Z
1649,doc_977e,doc_977e_sent_00039,This permits users to stage files to the nodes in preparation for use during the reservation. Note that the reservation creation request can also identify the partition from which to select the nodes or _one_ feature that every selected node must contain.,the reservation creation request,146,request,identify,the partition,416,partition,openie_spacy,2025-12-17T22:13:48Z
1650,doc_977e,doc_977e_sent_00045,"$ scontrol create reservation account=foo \
 user=-alan partition=pdebug \
 starttime=noon duration=60 nodecnt=2k,2k
Reservation created: alan_9
ReservationName=alan_9 StartTime=2011-12-05T13:00:00
 EndTime=2011-12-05T14:00:00 Duration=60
 Nodes=bgp[000x011,210x311] NodeCnt=4096
 Features=(null)",$ scontrol,1901,scontrol,create,reservation account,10,account,openie_spacy,2025-12-17T22:13:48Z
1651,doc_977e,doc_977e_sent_00045,"$ scontrol create reservation account=foo \
 user=-alan partition=pdebug \
 starttime=noon duration=60 nodecnt=2k,2k
Reservation created: alan_9
ReservationName=alan_9 StartTime=2011-12-05T13:00:00
 EndTime=2011-12-05T14:00:00 Duration=60
 Nodes=bgp[000x011,210x311] NodeCnt=4096
 Features=(null)",$ scontrol,1901,scontrol,create,"foo \
 user=-alan partition",416,partition,openie_spacy,2025-12-17T22:13:48Z
1652,doc_977e,doc_977e_sent_00045,"$ scontrol create reservation account=foo \
 user=-alan partition=pdebug \
 starttime=noon duration=60 nodecnt=2k,2k
Reservation created: alan_9
ReservationName=alan_9 StartTime=2011-12-05T13:00:00
 EndTime=2011-12-05T14:00:00 Duration=60
 Nodes=bgp[000x011,210x311] NodeCnt=4096
 Features=(null)",$ scontrol,1901,scontrol,create,noon,6034,noon,openie_spacy,2025-12-17T22:13:48Z
1653,doc_977e,doc_977e_sent_00046,"PartitionName=pdebug
 Flags= Licenses=(null) BurstBuffers=(null)
 Users=-alan Accounts=foo
When creating a reservation, you can request that Slurm include all the nodes in a partition by specifying the PartitionName option. If you only want a certain number of nodes or CPUs from that partition you can combine PartitionName with the CoreCnt, NodeCnt or TRES options to specify how many of a resource you want.",Slurm,82,slurm,include,all the nodes,409,node,openie_spacy,2025-12-17T22:13:48Z
1654,doc_977e,doc_977e_sent_00048,$ scontrol create reservationname=test start=now duration=1,$ scontrol,1901,scontrol,create,reservationname=test start,866,start,openie_spacy,2025-12-17T22:13:48Z
1655,doc_977e,doc_977e_sent_00050,"$ sbatch --reservation=alan_6 -N4 my.script
sbatch: Submitted batch job 65540
Note that use of a reservation does not alter a job's priority, but it does act as an enhancement to the job's priority. Any job with a reservation is considered for scheduling to resources before any other job in the same Slurm partition (queue) not associated with a reservation.",Any job,50,job,consider for,scheduling,232,scheduling,openie_spacy,2025-12-17T22:13:48Z
