term_id,term_text,related_term_id,related_text,relation_type,source,similarity,notes
994,ego,,nous,hypernym,wordnet,,
995,kernel,,meat,synonym,wordnet,,
995,kernel,,plant part,hypernym,wordnet,,
995,kernel,,plant structure,hypernym,wordnet,,
995,kernel,,grain,hypernym,wordnet,,
995,kernel,,caryopsis,hypernym,wordnet,,
995,kernel,,substance,synonym,wordnet,,
995,kernel,2031,cores,synonym,wordnet,,
995,kernel,,center,synonym,wordnet,,
995,kernel,,centre,synonym,wordnet,,
995,kernel,,essence,synonym,wordnet,,
995,kernel,,gist,synonym,wordnet,,
995,kernel,,heart,synonym,wordnet,,
995,kernel,,heart and soul,synonym,wordnet,,
995,kernel,,inwardness,synonym,wordnet,,
995,kernel,,marrow,synonym,wordnet,,
995,kernel,,nub,synonym,wordnet,,
995,kernel,,pith,synonym,wordnet,,
995,kernel,664,sum,synonym,wordnet,,
995,kernel,,nitty-gritty,synonym,wordnet,,
995,kernel,1376,contents,hypernym,wordnet,,
995,kernel,,cognitive content,hypernym,wordnet,,
995,kernel,,mental object,hypernym,wordnet,,
997,Keyword definition file,52,file,synonym,wordnet,,
997,Keyword definition file,,data file,synonym,wordnet,,
997,Keyword definition file,109,records,hypernym,wordnet,,
997,Keyword definition file,,single file,synonym,wordnet,,
997,Keyword definition file,,Indian file,synonym,wordnet,,
997,Keyword definition file,427,line,hypernym,wordnet,,
997,Keyword definition file,,file cabinet,synonym,wordnet,,
997,Keyword definition file,,filing cabinet,synonym,wordnet,,
997,Keyword definition file,,office furniture,hypernym,wordnet,,
998,Defines cluster name,,name,synonym,wordnet,,
998,Defines cluster name,,language unit,hypernym,wordnet,,
998,Defines cluster name,,linguistic unit,hypernym,wordnet,,
998,Defines cluster name,,repute,hypernym,wordnet,,
998,Defines cluster name,,reputation,hypernym,wordnet,,
998,Defines cluster name,,gens,synonym,wordnet,,
998,Defines cluster name,,family,hypernym,wordnet,,
998,Defines cluster name,,family line,hypernym,wordnet,,
998,Defines cluster name,,folk,hypernym,wordnet,,
998,Defines cluster name,,kinfolk,hypernym,wordnet,,
998,Defines cluster name,,kinsfolk,hypernym,wordnet,,
998,Defines cluster name,,sept,hypernym,wordnet,,
998,Defines cluster name,,phratry,hypernym,wordnet,,
999,specific resources,809,resources,synonym,wordnet,,
999,specific resources,,assets,hypernym,wordnet,,
999,specific resources,,asset,hypernym,wordnet,,
999,specific resources,,plus,hypernym,wordnet,,
999,specific resources,,resourcefulness,synonym,wordnet,,
999,specific resources,,imagination,synonym,wordnet,,
999,specific resources,,inventiveness,hypernym,wordnet,,
999,specific resources,,ingeniousness,hypernym,wordnet,,
999,specific resources,,ingenuity,hypernym,wordnet,,
999,specific resources,,cleverness,hypernym,wordnet,,
1000,Cluster configuration file,52,file,synonym,wordnet,,
1000,Cluster configuration file,,data file,synonym,wordnet,,
1000,Cluster configuration file,109,records,hypernym,wordnet,,
1000,Cluster configuration file,,single file,synonym,wordnet,,
1000,Cluster configuration file,,Indian file,synonym,wordnet,,
1000,Cluster configuration file,427,line,hypernym,wordnet,,
1000,Cluster configuration file,,file cabinet,synonym,wordnet,,
1000,Cluster configuration file,,filing cabinet,synonym,wordnet,,
1000,Cluster configuration file,,office furniture,hypernym,wordnet,,
1002,LSF batch workload system configuration files,52,file,synonym,wordnet,,
1002,LSF batch workload system configuration files,,data file,synonym,wordnet,,
1002,LSF batch workload system configuration files,109,records,hypernym,wordnet,,
1002,LSF batch workload system configuration files,,single file,synonym,wordnet,,
1002,LSF batch workload system configuration files,,Indian file,synonym,wordnet,,
1002,LSF batch workload system configuration files,427,line,hypernym,wordnet,,
1002,LSF batch workload system configuration files,,file cabinet,synonym,wordnet,,
1002,LSF batch workload system configuration files,,filing cabinet,synonym,wordnet,,
1002,LSF batch workload system configuration files,,office furniture,hypernym,wordnet,,
1003,Server hosts,80,host,synonym,wordnet,,
1003,Server hosts,,adult,hypernym,wordnet,,
1003,Server hosts,,grownup,hypernym,wordnet,,
1003,Server hosts,,horde,synonym,wordnet,,
1003,Server hosts,,legion,synonym,wordnet,,
1003,Server hosts,,multitude,hypernym,wordnet,,
1003,Server hosts,,throng,hypernym,wordnet,,
1003,Server hosts,,concourse,hypernym,wordnet,,
1003,Server hosts,,organism,hypernym,wordnet,,
1003,Server hosts,,being,hypernym,wordnet,,
1004,attributes,,property,synonym,wordnet,,
1004,attributes,,dimension,synonym,wordnet,,
1004,attributes,721,concepts,hypernym,wordnet,,
1004,attributes,,conception,hypernym,wordnet,,
1004,attributes,,construct,hypernym,wordnet,,
1004,attributes,,abstraction,hypernym,wordnet,,
1004,attributes,,abstract entity,hypernym,wordnet,,
1005,scheduling load thresholds,877,threshold,synonym,wordnet,,
1005,scheduling load thresholds,485,beginning,hypernym,wordnet,,
1005,scheduling load thresholds,,commencement,hypernym,wordnet,,
1005,scheduling load thresholds,,first,hypernym,wordnet,,
1005,scheduling load thresholds,,outset,hypernym,wordnet,,
1005,scheduling load thresholds,,get-go,hypernym,wordnet,,
1005,scheduling load thresholds,304,start,hypernym,wordnet,,
1005,scheduling load thresholds,,kickoff,hypernym,wordnet,,
1005,scheduling load thresholds,,starting time,hypernym,wordnet,,
1005,scheduling load thresholds,,showtime,hypernym,wordnet,,
1005,scheduling load thresholds,,offset,hypernym,wordnet,,
1005,scheduling load thresholds,,limen,synonym,wordnet,,
1005,scheduling load thresholds,,sensation,hypernym,wordnet,,
1005,scheduling load thresholds,,esthesis,hypernym,wordnet,,
1005,scheduling load thresholds,,aesthesis,hypernym,wordnet,,
1005,scheduling load thresholds,,sense experience,hypernym,wordnet,,
1005,scheduling load thresholds,,sense impression,hypernym,wordnet,,
1005,scheduling load thresholds,,sense datum,hypernym,wordnet,,
1005,scheduling load thresholds,,doorway,synonym,wordnet,,
1005,scheduling load thresholds,,door,synonym,wordnet,,
1005,scheduling load thresholds,,room access,synonym,wordnet,,
1005,scheduling load thresholds,,entrance,hypernym,wordnet,,
1005,scheduling load thresholds,,entranceway,hypernym,wordnet,,
1005,scheduling load thresholds,,entryway,hypernym,wordnet,,
1005,scheduling load thresholds,,entry,hypernym,wordnet,,
1005,scheduling load thresholds,,entree,hypernym,wordnet,,
1006,dispatch windows,795,Windows,synonym,wordnet,,
1006,dispatch windows,,framework,hypernym,wordnet,,
1006,dispatch windows,,opening,hypernym,wordnet,,
1006,dispatch windows,,panel,hypernym,wordnet,,
1007,job slot limits,126,limits,synonym,wordnet,,
1007,job slot limits,,bound,synonym,wordnet,,
1007,job slot limits,,boundary,synonym,wordnet,,
1007,job slot limits,,extent,hypernym,wordnet,,
1007,job slot limits,,terminus ad quem,synonym,wordnet,,
1007,job slot limits,,terminal point,synonym,wordnet,,
1007,job slot limits,,end,hypernym,wordnet,,
1007,job slot limits,,ending,hypernym,wordnet,,
1007,job slot limits,,extremity,hypernym,wordnet,,
1008,configure account mappings,1876,function,synonym,wordnet,,
1008,configure account mappings,,mathematical function,synonym,wordnet,,
1008,configure account mappings,,single-valued function,synonym,wordnet,,
1008,configure account mappings,,map,synonym,wordnet,,
1008,configure account mappings,1544,mapping,synonym,wordnet,,
1008,configure account mappings,,mathematical relation,hypernym,wordnet,,
1008,configure account mappings,,chromosome mapping,synonym,wordnet,,
1008,configure account mappings,772,procedure,hypernym,wordnet,,
1008,configure account mappings,683,processes,hypernym,wordnet,,
1014,Application profiles,,profile,synonym,wordnet,,
1014,Application profiles,,chart,hypernym,wordnet,,
1014,Application profiles,,side view,hypernym,wordnet,,
1014,Application profiles,,biography,hypernym,wordnet,,
1014,Application profiles,,life,hypernym,wordnet,,
1014,Application profiles,,life story,hypernym,wordnet,,
1014,Application profiles,,life history,hypernym,wordnet,,
1015,common parameters,131,Parameters,synonym,wordnet,,
1015,common parameters,,parametric quantity,synonym,wordnet,,
1015,common parameters,,constant,hypernym,wordnet,,
1015,common parameters,,constant quantity,hypernym,wordnet,,
1015,common parameters,,invariable,hypernym,wordnet,,
1015,common parameters,,factor,hypernym,wordnet,,
1015,common parameters,,argument,synonym,wordnet,,
1015,common parameters,195,address,hypernym,wordnet,,
1015,common parameters,,computer address,hypernym,wordnet,,
1015,common parameters,1368,references,hypernym,wordnet,,
1015,common parameters,,value,hypernym,wordnet,,
1016,execution requirements,,requirement,synonym,wordnet,,
1016,execution requirements,929,demand,synonym,wordnet,,
1016,execution requirements,,duty,hypernym,wordnet,,
1016,execution requirements,,responsibility,hypernym,wordnet,,
1016,execution requirements,,obligation,hypernym,wordnet,,
1016,execution requirements,,necessity,synonym,wordnet,,
1016,execution requirements,,essential,synonym,wordnet,,
1016,execution requirements,,requisite,synonym,wordnet,,
1016,execution requirements,,necessary,synonym,wordnet,,
1016,execution requirements,,thing,hypernym,wordnet,,
1016,execution requirements,,prerequisite,synonym,wordnet,,
1017,DEFAULT_APPLICATION parameter,131,Parameters,synonym,wordnet,,
1017,DEFAULT_APPLICATION parameter,,parametric quantity,synonym,wordnet,,
1017,DEFAULT_APPLICATION parameter,,constant,hypernym,wordnet,,
1017,DEFAULT_APPLICATION parameter,,constant quantity,hypernym,wordnet,,
1017,DEFAULT_APPLICATION parameter,,invariable,hypernym,wordnet,,
1017,DEFAULT_APPLICATION parameter,,factor,hypernym,wordnet,,
1017,DEFAULT_APPLICATION parameter,,argument,synonym,wordnet,,
1017,DEFAULT_APPLICATION parameter,195,address,hypernym,wordnet,,
1017,DEFAULT_APPLICATION parameter,,computer address,hypernym,wordnet,,
1017,DEFAULT_APPLICATION parameter,1368,references,hypernym,wordnet,,
1017,DEFAULT_APPLICATION parameter,,value,hypernym,wordnet,,
1018,default application profile,,profile,synonym,wordnet,,
1018,default application profile,,chart,hypernym,wordnet,,
1018,default application profile,,side view,hypernym,wordnet,,
1018,default application profile,,biography,hypernym,wordnet,,
1018,default application profile,,life,hypernym,wordnet,,
1018,default application profile,,life story,hypernym,wordnet,,
1018,default application profile,,life history,hypernym,wordnet,,
1021,LSF batch log files,52,file,synonym,wordnet,,
1021,LSF batch log files,,data file,synonym,wordnet,,
1021,LSF batch log files,109,records,hypernym,wordnet,,
1021,LSF batch log files,,single file,synonym,wordnet,,
1021,LSF batch log files,,Indian file,synonym,wordnet,,
1021,LSF batch log files,427,line,hypernym,wordnet,,
1021,LSF batch log files,,file cabinet,synonym,wordnet,,
1021,LSF batch log files,,filing cabinet,synonym,wordnet,,
1021,LSF batch log files,,office furniture,hypernym,wordnet,,
1022,Batch events,674,event,synonym,wordnet,,
1022,Batch events,,psychological feature,hypernym,wordnet,,
1022,Batch events,165,case,synonym,wordnet,,
1022,Batch events,,circumstance,hypernym,wordnet,,
1022,Batch events,,physical phenomenon,hypernym,wordnet,,
1023,work cluster,,bunch,synonym,wordnet,,
1023,work cluster,,clump,synonym,wordnet,,
1023,work cluster,85,cluster,synonym,wordnet,,
1023,work cluster,,clustering,synonym,wordnet,,
1023,work cluster,,agglomeration,hypernym,wordnet,,
1026,Batch accounting log,53,log,synonym,wordnet,,
1026,Batch accounting log,,wood,hypernym,wordnet,,
1026,Batch accounting log,,logarithm,synonym,wordnet,,
1026,Batch accounting log,,exponent,hypernym,wordnet,,
1026,Batch accounting log,,power,hypernym,wordnet,,
1026,Batch accounting log,1522,indexes,hypernym,wordnet,,
1026,Batch accounting log,,written record,hypernym,wordnet,,
1026,Batch accounting log,,written account,hypernym,wordnet,,
1028,Daemon log files,52,file,synonym,wordnet,,
1028,Daemon log files,,data file,synonym,wordnet,,
1028,Daemon log files,109,records,hypernym,wordnet,,
1028,Daemon log files,,single file,synonym,wordnet,,
1028,Daemon log files,,Indian file,synonym,wordnet,,
1028,Daemon log files,427,line,hypernym,wordnet,,
1028,Daemon log files,,file cabinet,synonym,wordnet,,
1028,Daemon log files,,filing cabinet,synonym,wordnet,,
1028,Daemon log files,,office furniture,hypernym,wordnet,,
1029,LSF server daemon log files,52,file,synonym,wordnet,,
1029,LSF server daemon log files,,data file,synonym,wordnet,,
1029,LSF server daemon log files,109,records,hypernym,wordnet,,
1029,LSF server daemon log files,,single file,synonym,wordnet,,
1029,LSF server daemon log files,,Indian file,synonym,wordnet,,
1029,LSF server daemon log files,427,line,hypernym,wordnet,,
1029,LSF server daemon log files,,file cabinet,synonym,wordnet,,
1029,LSF server daemon log files,,filing cabinet,synonym,wordnet,,
1029,LSF server daemon log files,,office furniture,hypernym,wordnet,,
1031,Load information manager,,director,synonym,wordnet,,
1031,Load information manager,,manager,synonym,wordnet,,
1031,Load information manager,,managing director,synonym,wordnet,,
1031,Load information manager,124,administrators,hypernym,wordnet,,
1031,Load information manager,,decision maker,hypernym,wordnet,,
1031,Load information manager,,coach,synonym,wordnet,,
1031,Load information manager,,handler,synonym,wordnet,,
1031,Load information manager,,trainer,hypernym,wordnet,,
1032,Remote execution server,,waiter,synonym,wordnet,,
1032,Remote execution server,82,server,synonym,wordnet,,
1032,Remote execution server,,dining-room attendant,hypernym,wordnet,,
1032,Remote execution server,,restaurant attendant,hypernym,wordnet,,
1032,Remote execution server,,player,hypernym,wordnet,,
1032,Remote execution server,,participant,hypernym,wordnet,,
1032,Remote execution server,80,host,synonym,wordnet,,
1032,Remote execution server,120,computers,hypernym,wordnet,,
1032,Remote execution server,,computing machine,hypernym,wordnet,,
1032,Remote execution server,,computing device,hypernym,wordnet,,
1032,Remote execution server,,data processor,hypernym,wordnet,,
1032,Remote execution server,,electronic computer,hypernym,wordnet,,
1032,Remote execution server,,information processing system,hypernym,wordnet,,
1033,res,,reticuloendothelial system,synonym,wordnet,,
1033,res,223,system,hypernym,wordnet,,
1033,res,,rhenium,synonym,wordnet,,
1033,res,,Re,synonym,wordnet,,
1033,res,,atomic number 75,synonym,wordnet,,
1033,res,,metallic element,hypernym,wordnet,,
1033,res,,metal,hypernym,wordnet,,
1033,res,,Ra,synonym,wordnet,,
1034,Management batch daemon,,devil,synonym,wordnet,,
1034,Management batch daemon,,fiend,synonym,wordnet,,
1034,Management batch daemon,,demon,synonym,wordnet,,
1034,Management batch daemon,79,daemons,synonym,wordnet,,
1034,Management batch daemon,,daimon,synonym,wordnet,,
1034,Management batch daemon,,evil spirit,hypernym,wordnet,,
1034,Management batch daemon,,demigod,synonym,wordnet,,
1034,Management batch daemon,,deity,hypernym,wordnet,,
1034,Management batch daemon,,divinity,hypernym,wordnet,,
1034,Management batch daemon,,god,hypernym,wordnet,,
1034,Management batch daemon,,immortal,hypernym,wordnet,,
1036,Management scheduler daemon,,devil,synonym,wordnet,,
1036,Management scheduler daemon,,fiend,synonym,wordnet,,
