term_id,term,canonical,scheduler,ontology_role,category,dul_bucket,is_hpc_domain,definition,aliases_json,raw_json,freq_total
1897,--nodes,--nodes,slurm,datatype_property,config_param,description,1,The --nodes parameter defines a partition in Slurm by controlling the minimum and maximum number of nodes allocated to a job.,[],"{
  ""term"": ""--nodes"",
  ""canonical"": ""--nodes"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""config_param"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""The --nodes parameter defines a partition in Slurm by controlling the minimum and maximum number of nodes allocated to a job."",
  ""aliases"": []
}",8
1899,cons_tres,cons_tres,slurm,datatype_property,config_param,description,1,cons_tres is a SelectType in Slurm that uses block and cyclic allocation methods for CPU resources.,[],"{
  ""term"": ""cons_tres"",
  ""canonical"": ""cons_tres"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""config_param"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""cons_tres is a SelectType in Slurm that uses block and cyclic allocation methods for CPU resources."",
  ""aliases"": []
}",2
1909,cores,cores,slurm,datatype_property,resource,description,1,"In Slurm, cores refer to the number of processing units available on a compute node.",[],"{
  ""term"": ""cores"",
  ""canonical"": ""cores"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""resource"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""In Slurm, cores refer to the number of processing units available on a compute node."",
  ""aliases"": []
}",3
1912,logical CPUs,logical cpus,slurm,datatype_property,resource,description,1,"Logical CPUs represent the number of processing units available for job execution on a node, as defined in the slurm.conf file.",[],"{
  ""term"": ""logical CPUs"",
  ""canonical"": ""logical CPUs"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""resource"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""Logical CPUs represent the number of processing units available for job execution on a node, as defined in the slurm.conf file."",
  ""aliases"": []
}",2
1934,--distribution,--distribution,slurm,object_property,option_flag,description,1,The --distribution option in Slurm controls the distribution of tasks to nodes during job execution.,[],"{
  ""term"": ""--distribution"",
  ""canonical"": ""--distribution"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""option_flag"",
  ""ontology_role"": ""object_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""The --distribution option in Slurm controls the distribution of tasks to nodes during job execution."",
  ""aliases"": []
}",6
1940,--ntasks,--ntasks,slurm,datatype_property,config_param,description,1,--ntasks is a Slurm configuration parameter that controls the number of tasks to be created for a job.,[],"{
  ""term"": ""--ntasks"",
  ""canonical"": ""--ntasks"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""config_param"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""--ntasks is a Slurm configuration parameter that controls the number of tasks to be created for a job."",
  ""aliases"": []
}",8
1941,--ntasks-per-core,--ntasks-per-core,slurm,datatype_property,config_param,description,1,The --ntasks-per-core parameter in Slurm configures the number of tasks allocated per core for a job.,[],"{
  ""term"": ""--ntasks-per-core"",
  ""canonical"": ""--ntasks-per-core"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""config_param"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""The --ntasks-per-core parameter in Slurm configures the number of tasks allocated per core for a job."",
  ""aliases"": []
}",2
1943,Step 3,step 3,slurm,individual,other_hpc,event,1,Step 3 in Slurm job scheduling refers to the distribution of tasks to the selected nodes for execution.,[],"{
  ""term"": ""Step 3"",
  ""canonical"": ""Step 3"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""other_hpc"",
  ""ontology_role"": ""individual"",
  ""dul_bucket"": ""event"",
  ""definition"": ""Step 3 in Slurm job scheduling refers to the distribution of tasks to the selected nodes for execution."",
  ""aliases"": []
}",2
1952,cyclic,cyclic,slurm,datatype_property,option_flag,description,1,"The 'cyclic' option in Slurm's srun, salloc, and sbatch command line options controls the sequence in which tasks are distributed to allocated CPUs within a node for task affinity or binding.",[],"{
  ""term"": ""cyclic"",
  ""canonical"": ""cyclic"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""option_flag"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""The 'cyclic' option in Slurm's srun, salloc, and sbatch command line options controls the sequence in which tasks are distributed to allocated CPUs within a node for task affinity or binding."",
  ""aliases"": []
}",4
1957,--ntasks-per-node,--ntasks-per-node,slurm,datatype_property,config_param,description,1,Controls the maximum number of tasks that a job step can spawn on a single node.,[],"{
  ""term"": ""--ntasks-per-node"",
  ""canonical"": ""--ntasks-per-node"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""config_param"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""Controls the maximum number of tasks that a job step can spawn on a single node."",
  ""aliases"": []
}",3
1961,cgroup.conf,cgroup.conf,slurm,individual,config_file,information_object,1,cgroup.conf is a Slurm configuration file that controls the maximum number of tasks that a job step can spawn on a single node and other task affinity or task/CPU binding options.,[],"{
  ""term"": ""cgroup.conf"",
  ""canonical"": ""cgroup.conf"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""config_file"",
  ""ontology_role"": ""individual"",
  ""dul_bucket"": ""information_object"",
  ""definition"": ""cgroup.conf is a Slurm configuration file that controls the maximum number of tasks that a job step can spawn on a single node and other task affinity or task/CPU binding options."",
  ""aliases"": []
}",2
1962,ConstrainCores,constraincores,slurm,datatype_property,config_param,description,1,ConstrainCores is a Slurm configuration parameter that controls whether jobs are constrained to their allocated CPUs.,[],"{
  ""term"": ""ConstrainCores"",
  ""canonical"": ""ConstrainCores"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""config_param"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""ConstrainCores is a Slurm configuration parameter that controls whether jobs are constrained to their allocated CPUs."",
  ""aliases"": []
}",2
1963,--cpu-bind,--cpu-bind,slurm,datatype_property,option_flag,description,1,The --cpu-bind option in Slurm controls the binding of tasks to CPUs within a node.,[],"{
  ""term"": ""--cpu-bind"",
  ""canonical"": ""--cpu-bind"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""option_flag"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""The --cpu-bind option in Slurm controls the binding of tasks to CPUs within a node."",
  ""aliases"": []
}",4
1964,task affinity,task_affinity,slurm,datatype_property,option_flag,description,1,"Task affinity refers to the control of the maximum number of tasks that a job step can spawn on a single node, as well as the distribution and binding of tasks to CPUs within a node.",[],"{
  ""term"": ""task affinity"",
  ""canonical"": ""task_affinity"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""option_flag"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""Task affinity refers to the control of the maximum number of tasks that a job step can spawn on a single node, as well as the distribution and binding of tasks to CPUs within a node."",
  ""aliases"": []
}",3
1984,cpu-bind,cpu-bind,slurm,datatype_property,option_flag,description,1,"cpu-bind is an option used in Slurm to bind tasks to specific CPUs, preventing them from using CPUs allocated to other jobs.",[],"{
  ""term"": ""cpu-bind"",
  ""canonical"": ""cpu-bind"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""option_flag"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""cpu-bind is an option used in Slurm to bind tasks to specific CPUs, preventing them from using CPUs allocated to other jobs."",
  ""aliases"": []
}",2
2008,tasks,tasks,slurm,class,resource,object,1,"In Slurm, tasks represent the number of CPU or CPU+memory units requested for a job. They can be allocated as whole nodes or individual cores.",[],"{
  ""term"": ""tasks"",
  ""canonical"": ""tasks"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""resource"",
  ""ontology_role"": ""class"",
  ""dul_bucket"": ""object"",
  ""definition"": ""In Slurm, tasks represent the number of CPU or CPU+memory units requested for a job. They can be allocated as whole nodes or individual cores."",
  ""aliases"": []
}",4
2010,consumable resources,consumableresources,slurm,class,resource,object,1,"Consumable resources refer to the CPU cores allocated for job execution in a High Performance Computing (HPC) environment, such as Slurm.",[],"{
  ""term"": ""consumable resources"",
  ""canonical"": ""ConsumableResources"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""resource"",
  ""ontology_role"": ""class"",
  ""dul_bucket"": ""object"",
  ""definition"": ""Consumable resources refer to the CPU cores allocated for job execution in a High Performance Computing (HPC) environment, such as Slurm."",
  ""aliases"": []
}",3
2012,CPUs,cpus,slurm,class,resource,object,1,"CPUs represent the central processing units in a compute node, which are consumable resources for executing jobs in HPC systems.",[],"{
  ""term"": ""CPUs"",
  ""canonical"": ""CPUs"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""resource"",
  ""ontology_role"": ""class"",
  ""dul_bucket"": ""object"",
  ""definition"": ""CPUs represent the central processing units in a compute node, which are consumable resources for executing jobs in HPC systems."",
  ""aliases"": []
}",4
2016,default partition,defaultpartition,slurm,class,queue_or_partition,object,1,The default partition is a logical grouping of compute nodes used as the default queue for job submissions when no partition is specified.,[],"{
  ""term"": ""default partition"",
  ""canonical"": ""DefaultPartition"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""queue_or_partition"",
  ""ontology_role"": ""class"",
  ""dul_bucket"": ""object"",
  ""definition"": ""The default partition is a logical grouping of compute nodes used as the default queue for job submissions when no partition is specified."",
  ""aliases"": []
}",5
2021,allocation,allocation,slurm,class,resource,object,1,"Allocation refers to the process of assigning computational resources, such as CPUs, to a job in an HPC system.",[],"{
  ""term"": ""allocation"",
  ""canonical"": ""Allocation"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""resource"",
  ""ontology_role"": ""class"",
  ""dul_bucket"": ""object"",
  ""definition"": ""Allocation refers to the process of assigning computational resources, such as CPUs, to a job in an HPC system."",
  ""aliases"": []
}",4
2026,CR_CORE_DEFAULT_DIST_BLOCK,cr_core_default_dist_block,slurm,datatype_property,config_param,description,1,CR_CORE_DEFAULT_DIST_BLOCK is a Slurm configuration parameter that sets the default allocation method within a node to block for minimizing resource fragmentation.,[],"{
  ""term"": ""CR_CORE_DEFAULT_DIST_BLOCK"",
  ""canonical"": ""CR_CORE_DEFAULT_DIST_BLOCK"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""config_param"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""CR_CORE_DEFAULT_DIST_BLOCK is a Slurm configuration parameter that sets the default allocation method within a node to block for minimizing resource fragmentation."",
  ""aliases"": []
}",4
2028,block,block,slurm,datatype_property,resource,description,1,"In Slurm, block is a resource allocation method that minimizes the number of nodes used for a job, minimizing resource fragmentation.",[],"{
  ""term"": ""block"",
  ""canonical"": ""block"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""resource"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""In Slurm, block is a resource allocation method that minimizes the number of nodes used for a job, minimizing resource fragmentation."",
  ""aliases"": []
}",3
2038,distribution,distribution,slurm,datatype_property,option_flag,description,1,Distribution is a Slurm option that specifies how tasks are allocated and distributed across nodes.,[],"{
  ""term"": ""distribution"",
  ""canonical"": ""distribution"",
  ""is_hpc_domain"": true,
  ""scheduler"": ""slurm"",
  ""category"": ""option_flag"",
  ""ontology_role"": ""datatype_property"",
  ""dul_bucket"": ""description"",
  ""definition"": ""Distribution is a Slurm option that specifies how tasks are allocated and distributed across nodes."",
  ""aliases"": []
}",5
