sentence_id,doc_id,sent_idx,sentence,start_char,end_char,length,cleaned_version,created_at
doc_7af4_sent_10975,doc_7af4,10975,The setup.conﬁg ﬁle contains options for License Scheduler installation and conﬁguration for systems without LSF.,1410465,1410578,113,1,2026-01-29T16:24:27Z
doc_7af4_sent_10976,doc_7af4,10976,"You only need to edit this ﬁle if
you are installing License Scheduler as a standalone product without LSF.",1410579,1410687,107,1,2026-01-29T16:24:27Z
doc_7af4_sent_10977,doc_7af4,10977,"Template location
A template setup.conﬁg is included in the License Scheduler installation script tar ﬁle and is located in the directory created when you decompress
and extract the installation script tar ﬁle.",1410687,1410897,210,1,2026-01-29T16:24:27Z
doc_7af4_sent_10978,doc_7af4,10978,Edit the ﬁle and uncomment the options you want in the template ﬁle.,1410898,1410966,68,1,2026-01-29T16:24:27Z
doc_7af4_sent_10979,doc_7af4,10979,"Replace the example values with
your own settings to specify the options for your new License Scheduler installation.",1410967,1411085,117,1,2026-01-29T16:24:27Z
doc_7af4_sent_10980,doc_7af4,10980,Important: The sample values in the setup.conﬁg template ﬁle are examples only.,1411085,1411164,79,1,2026-01-29T16:24:27Z
doc_7af4_sent_10981,doc_7af4,10981,They are not default installation values.,1411165,1411207,41,1,2026-01-29T16:24:27Z
doc_7af4_sent_10982,doc_7af4,10982,"After the License Scheduler installation, the setup.conﬁg containing the options you speciﬁed is located in LS_TOP/10.1.0/install/.
Format
Each entry in setup.conﬁg has the form:",1411207,1411386,178,1,2026-01-29T16:24:27Z
doc_7af4_sent_10983,doc_7af4,10983,"NAME=""STRING1 STRING2 ...""
The equal sign = must follow each NAME even if no value follows and there should be no spaces around the equal sign.",1411386,1411530,143,1,2026-01-29T16:24:27Z
doc_7af4_sent_10984,doc_7af4,10984,A value that contains multiple strings separated by spaces must be enclosed in quotation marks.,1411530,1411626,95,1,2026-01-29T16:24:27Z
doc_7af4_sent_10985,doc_7af4,10985,Blank lines and lines starting with a pound sign (#) are ignored.,1411626,1411692,65,1,2026-01-29T16:24:27Z
doc_7af4_sent_10986,doc_7af4,10986,"Parameters
LS_ADMIN
LS_HOSTS
LS_LMSTAT_PATH
LS_TOP
LS_ADMIN
Syntax
LS_ADMIN=""user_name",1411692,1411778,86,1,2026-01-29T16:24:27Z
doc_7af4_sent_10987,doc_7af4,10987,"[user_name ... ]""
Description
Lists the License Scheduler administrators.",1411779,1411852,73,1,2026-01-29T16:24:27Z
doc_7af4_sent_10988,doc_7af4,10988,The ﬁrst user account name in the list is the primary License Scheduler administrator.,1411853,1411940,86,1,2026-01-29T16:24:27Z
doc_7af4_sent_10989,doc_7af4,10989,The primary License Scheduler administrator account is typically named lsadmin.,1411940,1412020,79,1,2026-01-29T16:24:27Z
doc_7af4_sent_10990,doc_7af4,10990,"CAUTION:
You should not conﬁgure the root account as the primary License Scheduler administrator.",1412020,1412118,97,1,2026-01-29T16:24:27Z
doc_7af4_sent_10991,doc_7af4,10991,"Valid Values
User accounts for License Scheduler administrators must exist on all hosts using License Scheduler prior to installation.",1412118,1412253,134,1,2026-01-29T16:24:27Z
doc_7af4_sent_10992,doc_7af4,10992,"Example
LS_ADMINS=""lsadmin user1 user2""
Default",1412253,1412301,47,1,2026-01-29T16:24:27Z
doc_7af4_sent_10993,doc_7af4,10993,"The user running the License Scheduler installation script.
LS_HOSTS
Syntax
LS_HOSTS=""host_name",1412301,1412396,95,1,2026-01-29T16:24:27Z
doc_7af4_sent_10994,doc_7af4,10994,"[host_name ... ]""
Description
Deﬁnes a list of hosts that are candidates to become License Scheduler management hosts. Provide at least one host from which the License
Scheduler daemon will run.",1412397,1412592,194,1,2026-01-29T16:24:27Z
doc_7af4_sent_10995,doc_7af4,10995,"Valid Values
Any valid License Scheduler host name.",1412592,1412644,51,1,2026-01-29T16:24:27Z
doc_7af4_sent_10996,doc_7af4,10996,"Example
LS_HOSTS=""host_name1 host_name2""
Default
The local host in which the License Scheduler installation script is running.
LS_LMSTAT_PATH
Syntax
LS_LMSTAT_PATH=""/path""
Description
Deﬁnes the full path to the lmstat program. License Scheduler uses lmstat to gather the FlexNet license information for scheduling.",1412644,1412959,315,1,2026-01-29T16:24:27Z
doc_7af4_sent_10997,doc_7af4,10997,"This path does
not include the name of the lmstat program itself.",1412960,1413026,65,1,2026-01-29T16:24:27Z
doc_7af4_sent_10998,doc_7af4,10998,"Example
LS_LMSTAT_PATH=""/usr/bin""
Default",1413026,1413068,41,1,2026-01-29T16:24:27Z
doc_7af4_sent_10999,doc_7af4,10999,"The installation script attempts to ﬁnd a working copy of lmstat on the current system. If it is unsuccessful, the path is set as blank ("""").",1413068,1413210,141,1,2026-01-29T16:24:27Z
doc_7af4_sent_11000,doc_7af4,11000,"LS_TOP
Syntax
LS_TOP=""/path""
Description
Deﬁnes the full path to the top level License Scheduler installation directory.",1413210,1413331,120,1,2026-01-29T16:24:27Z
doc_7af4_sent_11001,doc_7af4,11001,"Valid Values
Must be an absolute path to a shared directory that is accessible to all hosts using License Scheduler.",1413331,1413447,116,1,2026-01-29T16:24:27Z
doc_7af4_sent_11002,doc_7af4,11002,Cannot be the root directory (/).,1413448,1413482,33,1,2026-01-29T16:24:27Z
doc_7af4_sent_11003,doc_7af4,11003,"Recommended Value
The ﬁle system containing LS_TOP must have enough disk space for all host types (approximately 1.5 GB per host type).",1413482,1413618,135,1,2026-01-29T16:24:27Z
doc_7af4_sent_11004,doc_7af4,11004,"Example
LS_TOP=""/usr/share/ls""
Default
None (required variable)
server.conﬁg
The server.conﬁg ﬁle contains options for installing and conﬁguring a server host that can be dynamically added or removed.",1413618,1413819,200,1,2026-01-29T16:24:27Z
doc_7af4_sent_11005,doc_7af4,11005,Dynamically added LSF hosts that are not management candidate hosts are server hosts.,1413819,1413904,85,1,2026-01-29T16:24:27Z
doc_7af4_sent_11006,doc_7af4,11006,"Each dynamic server host has its own LSF binary ﬁles, local
lsf.conf ﬁle, and shell environment script ﬁles (cshrc.lsf and proﬁle.lsf).",1413905,1414040,135,1,2026-01-29T16:24:27Z
doc_7af4_sent_11007,doc_7af4,11007,You must install LSF on each server host.,1414041,1414083,41,1,2026-01-29T16:24:27Z
doc_7af4_sent_11008,doc_7af4,11008,Use the lsﬁnstall -s,1414083,1414103,20,1,2026-01-29T16:24:27Z
doc_7af4_sent_11009,doc_7af4,11009,server.conﬁg command to install LSF with the options that are speciﬁed in theserver.conﬁg ﬁle.,1414107,1414202,94,1,2026-01-29T16:24:27Z
doc_7af4_sent_11010,doc_7af4,11010,"Template location
A template server.conﬁg ﬁle is located in the installation script directory that is created when you extract the installer script package. Edit the ﬁle and
uncomment the options that you want in the template ﬁle.",1414202,1414432,230,1,2026-01-29T16:24:27Z
doc_7af4_sent_11011,doc_7af4,11011,"Replace the example values with your own settings to specify the options for your new LSF
installation.",1414433,1414537,103,1,2026-01-29T16:24:27Z
doc_7af4_sent_11012,doc_7af4,11012,The sample values in the server.conﬁg template ﬁle are examples only.,1414548,1414617,69,1,2026-01-29T16:24:27Z
doc_7af4_sent_11013,doc_7af4,11013,They are not default installation values.,1414618,1414660,41,1,2026-01-29T16:24:27Z
doc_7af4_sent_11014,doc_7af4,11014,"Format
Each entry in the server.conﬁg ﬁle has the form:",1414660,1414716,55,1,2026-01-29T16:24:27Z
doc_7af4_sent_11015,doc_7af4,11015,"NAME=""STRING1 STRING2 ...""
Do not use spaces around the equal sign =, which must follow each NAME even if no value follows.",1414716,1414840,123,1,2026-01-29T16:24:27Z
doc_7af4_sent_11016,doc_7af4,11016,A value that contains multiple strings that are separated by spaces must be enclosed in quotation marks.,1414840,1414945,104,1,2026-01-29T16:24:27Z
doc_7af4_sent_11017,doc_7af4,11017,Blank lines and lines that begin with a number sign (#) are ignored.,1414945,1415014,68,1,2026-01-29T16:24:27Z
doc_7af4_sent_11018,doc_7af4,11018,"Parameters
EGO_DAEMON_CONTROL
ENABLE_EGO
EP_BACKUP
LSF_ADMINS
LSF_ENTITLEMENT_FILE
LSF_LIM_PORT
LSF_SERVER_HOSTS
LSF_TARDIR
LSF_LOCAL_RESOURCES
LSF_TOP
SILENT_INSTALL
LSF_SILENT_INSTALL_TARLIST
EGO_DAEMON_CONTROL
Enables EGO to control the LSF res and sbatchd daemons.",1415014,1415283,268,1,2026-01-29T16:24:27Z
doc_7af4_sent_11019,doc_7af4,11019,"Syntax
EGO_DAEMON_CONTROL=""Y"" | ""N""
Description
Set the value to ""Y"" if you want the EGO service controller to start the res and sbatchd daemons, and restart if they fail.",1415283,1415455,171,1,2026-01-29T16:24:27Z
doc_7af4_sent_11020,doc_7af4,11020,All hosts in the cluster must use the same value for this parameter.,1415455,1415523,68,1,2026-01-29T16:24:27Z
doc_7af4_sent_11021,doc_7af4,11021,"Therefore, the value of the EGO_DAEMON_CONTROL parameter in the
server.conﬁg ﬁle must be the same as the speciﬁcation for the EGO_DAEMON_CONTROL parameter in the install.conﬁg ﬁle).",1415524,1415706,181,1,2026-01-29T16:24:27Z
doc_7af4_sent_11022,doc_7af4,11022,"To avoid conflicts, leave this parameter undeﬁned if you use a script to start the LSF daemons.",1415706,1415802,95,1,2026-01-29T16:24:27Z
doc_7af4_sent_11023,doc_7af4,11023,"Note: If you specify ENABLE_EGO=""N"", this parameter is ignored.",1415802,1415866,63,1,2026-01-29T16:24:27Z
doc_7af4_sent_11024,doc_7af4,11024,"Example
EGO_DAEMON_CONTROL=""N""
Default
N (the res and sbatchd daemons are started manually)
ENABLE_EGO
Enables EGO functions in the LSF cluster.",1415866,1416011,144,1,2026-01-29T16:24:27Z
doc_7af4_sent_11025,doc_7af4,11025,"Syntax
ENABLE_EGO=""Y"" | ""N""
Description
ENABLE_EGO=""Y""
Causes the lsﬁnstall command to uncomment the LSF_EGO_ENVDIR parameter and sets the LSF_ENABLE_EGO parameter to ""Y"" in the
lsf.conf ﬁle.",1416011,1416203,191,1,2026-01-29T16:24:27Z
doc_7af4_sent_11026,doc_7af4,11026,"ENABLE_EGO=""N""
Causes the lsﬁnstall command to comment out the LSF_EGO_ENVDIR parameter and sets the LSF_ENABLE_EGO parameter to ""N"" in the
lsf.conf ﬁle.",1416203,1416357,153,1,2026-01-29T16:24:27Z
doc_7af4_sent_11027,doc_7af4,11027,"Set the value to ""Y"" to take advantage of the following LSF features that depend on EGO:
LSF daemon control by the EGO service controller
EGO enabled SLA scheduling
Default
N (EGO is disabled in the LSF cluster)",1416357,1416569,211,1,2026-01-29T16:24:27Z
doc_7af4_sent_11028,doc_7af4,11028,"EP_BACKUP
Enables backup and rollback for enhancement packs.",1416569,1416630,60,1,2026-01-29T16:24:27Z
doc_7af4_sent_11029,doc_7af4,11029,"Syntax
EP_BACKUP=""Y"" | ""N""
Description
Set the value to ""N"" to disable backups when you install enhancement packs.",1416630,1416744,114,1,2026-01-29T16:24:27Z
doc_7af4_sent_11030,doc_7af4,11030,"You will not be able to roll back to the previous patch level after you
install an enhancement pack, but you will still be able to roll back any ﬁxes that are installed on the new enhancement pack.",1416745,1416943,197,1,2026-01-29T16:24:27Z
doc_7af4_sent_11031,doc_7af4,11031,"You might disable backups to speed up installation time, to save disk space, or because you have your own methods to back up the cluster.",1416943,1417081,137,1,2026-01-29T16:24:27Z
doc_7af4_sent_11032,doc_7af4,11032,"Default
Y (backup and rollback are fully enabled)
LSF_ADMINS
Required. List of LSF administrators.",1417081,1417180,98,1,2026-01-29T16:24:27Z
doc_7af4_sent_11033,doc_7af4,11033,"Syntax
LSF_ADMINS=""user_name [ user_name ... ]""
Description
The ﬁrst user account name in the list is the primary LSF administrator.",1417180,1417312,132,1,2026-01-29T16:24:27Z
doc_7af4_sent_11034,doc_7af4,11034,It cannot be the root user account.,1417313,1417349,35,1,2026-01-29T16:24:27Z
doc_7af4_sent_11035,doc_7af4,11035,Typically this account is named lsfadmin.,1417349,1417390,41,1,2026-01-29T16:24:27Z
doc_7af4_sent_11036,doc_7af4,11036,It owns the LSF conﬁguration ﬁles and log ﬁles for job events.,1417391,1417453,62,1,2026-01-29T16:24:27Z
doc_7af4_sent_11037,doc_7af4,11037,"It also has permission to reconﬁgure LSF and
to control batch jobs that are submitted by other users.",1417454,1417555,101,1,2026-01-29T16:24:27Z
doc_7af4_sent_11038,doc_7af4,11038,It typically does not have authority to start LSF daemons.,1417556,1417614,58,1,2026-01-29T16:24:27Z
doc_7af4_sent_11039,doc_7af4,11039,"Usually, only root has permission to
start LSF daemons.",1417615,1417671,55,1,2026-01-29T16:24:27Z
doc_7af4_sent_11040,doc_7af4,11040,All the LSF administrator accounts must exist on all hosts in the cluster before you install LSF.,1417671,1417768,97,1,2026-01-29T16:24:27Z
doc_7af4_sent_11041,doc_7af4,11041,Secondary LSF administrators are optional.,1417769,1417812,42,1,2026-01-29T16:24:27Z
doc_7af4_sent_11042,doc_7af4,11042,"Valid values
Existing user accounts
Example
LSF_ADMINS=""lsfadmin user1 user2""
Default
None.",1417812,1417903,91,1,2026-01-29T16:24:27Z
doc_7af4_sent_11043,doc_7af4,11043,This is a required variable.,1417904,1417933,28,1,2026-01-29T16:24:27Z
doc_7af4_sent_11044,doc_7af4,11044,"LSF_ENTITLEMENT_FILE
Full path to the LSF entitlement ﬁle.",1417933,1417992,58,1,2026-01-29T16:24:27Z
doc_7af4_sent_11045,doc_7af4,11045,"Syntax
LSF_ENTITLEMENT_FILE=path
Description
LSF uses the entitlement to determine which feature set to enable or disable based on the edition of the product. The entitlement ﬁle for LSF
Standard Edition is lsf_std_entitlement.dat. For LSF Express Edition, the ﬁle is lsf_exp_entitlement.dat. For LSF Advanced Edition, the ﬁle is
lsf_adv_entitlement.dat. The entitlement ﬁle is installed as <LSF_TOP>/conf/lsf.entitlement.",1417992,1418415,422,1,2026-01-29T16:24:27Z
doc_7af4_sent_11046,doc_7af4,11046,"You must download the entitlement ﬁle for the edition of the product you are running, and set LSF_ENTITLEMENT_FILE to the full path to the
entitlement ﬁle you downloaded.",1418415,1418586,170,1,2026-01-29T16:24:27Z
doc_7af4_sent_11047,doc_7af4,11047,"After LSF is installed and running, run the lsid command to see which edition of LSF is enabled.",1418586,1418683,96,1,2026-01-29T16:24:27Z
doc_7af4_sent_11048,doc_7af4,11048,"Example
LSF_ENTITLEMENT_FILE=/usr/share/lsf_distrib/lsf.entitlement
Default
None. This is a required variable.",1418683,1418794,110,1,2026-01-29T16:24:27Z
doc_7af4_sent_11049,doc_7af4,11049,"LSF_LIM_PORT
TCP service port for the server host.",1418794,1418845,50,1,2026-01-29T16:24:27Z
doc_7af4_sent_11050,doc_7af4,11050,"Syntax
LSF_LIM_PORT=""port_number""
Description
Use the same port number as the value of the LSF_LIM_PORT parameter in the lsf.conf ﬁle on the management host.",1418845,1419003,157,1,2026-01-29T16:24:27Z
doc_7af4_sent_11051,doc_7af4,11051,"Default
LSF_SERVER_HOSTS
Required for non-shared server host installation.",1419003,1419077,74,1,2026-01-29T16:24:27Z
doc_7af4_sent_11052,doc_7af4,11052,This parameter deﬁnes a list of hosts that can provide host and load information to client hosts.,1419078,1419176,97,1,2026-01-29T16:24:27Z
doc_7af4_sent_11053,doc_7af4,11053,"Syntax
LSF_SERVER_HOSTS=""host_name [ host_name ...]""
Description
If you do not deﬁne this parameter, clients contact the management host LIM for host and load information.",1419176,1419347,171,1,2026-01-29T16:24:27Z
doc_7af4_sent_11054,doc_7af4,11054,"List of LSF server hosts in the cluster to
be contacted.",1419348,1419405,56,1,2026-01-29T16:24:27Z
doc_7af4_sent_11055,doc_7af4,11055,Deﬁne this parameter for large clusters to decrease the load on the management host LIM. Do not specify the management host in the list.,1419405,1419541,136,1,2026-01-29T16:24:27Z
doc_7af4_sent_11056,doc_7af4,11056,"Client
commands query the instances of LIM on these deﬁned hosts, which offload trafﬁc from the management host LIM.",1419542,1419659,116,1,2026-01-29T16:24:27Z
doc_7af4_sent_11057,doc_7af4,11057,"Deﬁne this parameter to ensure that commands run successfully when no LIM is running on the local host, or when the local LIM is started.",1419659,1419797,137,1,2026-01-29T16:24:27Z
doc_7af4_sent_11058,doc_7af4,11058,Include the list of hosts that are deﬁned in the LSF_MASTER_LIST parameter in the lsf.conf ﬁle; specify the primary management host last.,1419797,1419934,137,1,2026-01-29T16:24:27Z
doc_7af4_sent_11059,doc_7af4,11059,"For
example:
LSF_MASTER_LIST=""lsfmanagement hostE""
LSF_SERVER_HOSTS=""hostB hostC hostD hostE lsfmanagement""
Specify a list of host names two ways:
Host names that are separated by spaces
Name of a ﬁle that contains a list of host names, one host per line.",1419935,1420191,255,1,2026-01-29T16:24:27Z
doc_7af4_sent_11060,doc_7af4,11060,"Valid values
Any valid LSF host name
Examples
The following deﬁnition speciﬁes a list of host names:
LSF_SERVER_HOSTS=""hosta hostb hostc hostd""",1420191,1420335,143,1,2026-01-29T16:24:27Z
doc_7af4_sent_11061,doc_7af4,11061,"LSF_SERVER_HOSTS=:lsf_server_hosts
The lsf_server_hosts ﬁle contains a list of hosts:
hosta hostb hostc hostd
Default
None
LSF_TARDIR
Full path to the directory that contains the LSF distribution .tar ﬁles.",1420385,1420592,206,1,2026-01-29T16:24:27Z
