id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text_raw,rel_key,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
6421,doc_8c5e,doc_8c5e_sent_00016,"Check LSF
Before you begin
The LIM and mbatchd must be running on the management host and on the submission host (the host from which you run the command).",The LIM,215,lim,run on,run_on,the management host,668,management host,openie_spacy,2026-01-30T04:00:21Z
6422,doc_8c5e,doc_8c5e_sent_00024,"When the job completes, LSF sends mail reporting the job completion.",LSF,27,lsf,send,send,mail,1435,mail,openie_spacy,2026-01-30T04:00:21Z
6423,doc_8c5e,doc_8c5e_sent_00033,"On the execution host, LSF automatically
runs the job using whichever of the two accounts is appropriate for that host.",LSF,27,lsf,run,run,the job,17,job,openie_spacy,2026-01-30T04:00:21Z
6424,doc_8c5e,doc_8c5e_sent_00033,"On the execution host, LSF automatically
runs the job using whichever of the two accounts is appropriate for that host.",LSF,27,lsf,run on,run_on,the execution host,1374,execution host,openie_spacy,2026-01-30T04:00:21Z
6425,doc_8c5e,doc_8c5e_sent_00039,"When you specify an
execution domain, LSF runs the job using the speciﬁed domain user account, without trying all of the domain accounts in the order listed in
LSF_USER_DOMAIN.",LSF,27,lsf,run,run,the job,17,job,openie_spacy,2026-01-30T04:00:21Z
6426,doc_8c5e,doc_8c5e_sent_00041,"On the execution host, LSF automatically runs the job using the local user account.",LSF,27,lsf,run,run,the job,17,job,openie_spacy,2026-01-30T04:00:21Z
6427,doc_8c5e,doc_8c5e_sent_00041,"On the execution host, LSF automatically runs the job using the local user account.",LSF,27,lsf,run on,run_on,the execution host,1374,execution host,openie_spacy,2026-01-30T04:00:21Z
6428,doc_8c5e,doc_8c5e_sent_00047,"You can specify multiple domains when you deﬁne LSF_USER_DOMAIN, which will allow users to submit jobs from a UNIX host in a multiple-domain
Windows environment.",users,175,user,submit,submit,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
6429,doc_8c5e,doc_8c5e_sent_00047,"You can specify multiple domains when you deﬁne LSF_USER_DOMAIN, which will allow users to submit jobs from a UNIX host in a multiple-domain
Windows environment.",users,175,user,submit from,submit_from,a UNIX host,456,unix host,openie_spacy,2026-01-30T04:00:21Z
6430,doc_8c5e,doc_8c5e_sent_00048,"Specify user names
In a Windows cluster or mixed UNIX-Windows cluster, in a domain environment, LSF users in different Windows domains might have the same user
name. Because of this, LSF uses the Windows domain name with the user name, to differentiate the users.",LSF,27,lsf,use,use,the Windows domain name,3479,domain uppercase letter,openie_spacy,2026-01-30T04:00:21Z
6431,doc_8c5e,doc_8c5e_sent_00050,"The combination of a user name plus the domain
name of the LSF user domain is not used in LSF.",The combination,7360,combination,use in,use_in,LSF,27,lsf,openie_spacy,2026-01-30T04:00:21Z
6432,doc_8c5e,doc_8c5e_sent_00054,"How to specify a user name with a domain name
Unless a Windows user account belongs to the LSF user domain (LSF_USER_DOMAIN in lsf.conf), the combination of domain name and user name
speciﬁes a Windows domain user in LSF.",a Windows user account,3478,window user account,belong to,belong_to,the LSF user domain,11426,lsf user domain,openie_spacy,2026-01-30T04:00:21Z
6433,doc_8c5e,doc_8c5e_sent_00057,"UNIX systems interpret the single backslash as a special character, so on UNIX you have to use a double backslash to specify the domain name in
the command line:
Windows
bjobs -u MYDOMAIN\user1
UNIX
bjobs -u MYDOMAIN\\user1
View user names
Use bjobs -w to view information about jobs and see the full name of a Windows user, including domain name.",UNIX systems,18216,unix system,interpret,interpret,the single backslash,3480,single backslash,openie_spacy,2026-01-30T04:00:21Z
6434,doc_8c5e,doc_8c5e_sent_00065,"You must deﬁne the parameter LSF_MASTER_LIST in lsf.conf so that
jobs will run with the correct permissions.",jobs,2369,jobs,run with,run_with,the correct permissions,23337,correct permission,openie_spacy,2026-01-30T04:00:21Z
6435,doc_8c5e,doc_8c5e_sent_00069,"If LSF does not
recognize the password, the problem could be:
The Windows user account password was never registered with LSF with lspasswd.",LSF,27,lsf,recognize,recognize,the password,2646,password,openie_spacy,2026-01-30T04:00:21Z
6436,doc_8c5e,doc_8c5e_sent_00071,"If a job is in PEND state and LSF cannot run it because of a password problem, by default, LSF puts the job into USUSP and then notiﬁes the user by
email.",LSF,27,lsf,put,put,the job,17,job,openie_spacy,2026-01-30T04:00:21Z
6437,doc_8c5e,doc_8c5e_sent_00077,"Procedure
To enable or modify default user mapping after you install LSF, set LSF_USER_DOMAIN in lsf.conf and specify the LSF user domain:",Procedure,30,procedure,set,set,LSF_USER_DOMAIN,9806,lsf_user_domain,openie_spacy,2026-01-30T04:00:21Z
6438,doc_8c5e,doc_8c5e_sent_00077,"Procedure
To enable or modify default user mapping after you install LSF, set LSF_USER_DOMAIN in lsf.conf and specify the LSF user domain:",Procedure,30,procedure,set in,set_in,lsf.conf,480,lsf conf,openie_spacy,2026-01-30T04:00:21Z
6439,doc_8c5e,doc_8c5e_sent_00079,"Syntax substitution for Windows user names
In LSF, a username is represented by the syntax:
user_name
If your cluster includes Windows hosts, the full syntax for a user account on Windows is:",a username,11451,username,represent in,represent_in,LSF,27,lsf,openie_spacy,2026-01-30T04:00:21Z
6440,doc_c619,doc_c619_sent_00003,"How LSF sets the job execution environment
When submitting a job from a Windows to a UNIX machine, the -L option of bsub can be used to reinitialize the environment variables.",LSF,27,lsf,set,set,the job execution environment,2624,job execution environment,openie_spacy,2026-01-30T04:00:21Z
6441,doc_fc1d,doc_fc1d_sent_00006,The source code for the job starters is installed in LSF_TOP\10.1.0\examples.,The source code,18882,source code,instal in,instal_in,LSF_TOP\10.1.0\examples,30046,lsf_top\10 1 0\example,openie_spacy,2026-01-30T04:00:21Z
6442,doc_fc1d,doc_fc1d_sent_00012,"The DHCP server issues an IP address to the LSF host, but LSF gets the IP address from DNS (Domain Name System).",LSF,27,lsf,get,get,the IP address,1948,ip address,openie_spacy,2026-01-30T04:00:21Z
6443,doc_fc1d,doc_fc1d_sent_00018,"LSF server hosts
Installing dynamic hosts on Windows allows support for dynamic IP addressing for LSF server hosts using DHCP.",LSF server hosts,21728,lsf_master_list lsf_server_host,allow,allow,support,12302,support,openie_spacy,2026-01-30T04:00:21Z
6444,doc_7b0b,doc_7b0b_sent_00008,"This allows GUIs to be displayed on the submission host. If this
parameter is not deﬁned, jobs run in the background.",GUIs,11402,gui,display on,display_on,the submission host,1424,submission host,openie_spacy,2026-01-30T04:00:21Z
6445,doc_7b0b,doc_7b0b_sent_00008,"This allows GUIs to be displayed on the submission host. If this
parameter is not deﬁned, jobs run in the background.",jobs,2369,jobs,run in,run_in,the background,8526,background,openie_spacy,2026-01-30T04:00:21Z
6446,doc_7b0b,doc_7b0b_sent_00011,"You should conﬁgure LSF_TS_LOGON_TIME according to your
network environment. This parameter only affects Terminal Services jobs dispatched to the Windows Server host, not Terminal Services jobs
on the Windows client version host.",This parameter,225,parameter,affect,affect,Terminal Services jobs,7262,terminal service job,openie_spacy,2026-01-30T04:00:21Z
6447,doc_7b0b,doc_7b0b_sent_00016,The local helper service will not select itself as helper host.,The local helper service,21270,local helper service,select as,select_as,helper host,21273,helper host,openie_spacy,2026-01-30T04:00:21Z
6448,doc_7b0b,doc_7b0b_sent_00024,The job will run in the job execution session for the user.,The job,17,job,run for,run_for,the user,175,user,openie_spacy,2026-01-30T04:00:21Z
6449,doc_7b0b,doc_7b0b_sent_00027,"TSJobHelper
is located under LSF_TOP\10.1.0\etc.
LSB_TSJOBS_HELPER_PORT
This is a service port to use for communication with TSJobHelper. TSJobHelper uses this port to communicate with the helper hosts.",TSJobHelper,21278,tsjobhelper,use,use,this port,129,port,openie_spacy,2026-01-30T04:00:21Z
6450,doc_7b0b,doc_7b0b_sent_00040,"If the job is dispatched to a host in which Terminal Services is not installed or properly conﬁgured, the job is set to the PEND state and a
pending reason is written in sbatchd.log.host_name.",the job,17,job,dispatch to,dispatch_to,a host,47,host,openie_spacy,2026-01-30T04:00:21Z
6451,doc_7b0b,doc_7b0b_sent_00040,"If the job is dispatched to a host in which Terminal Services is not installed or properly conﬁgured, the job is set to the PEND state and a
pending reason is written in sbatchd.log.host_name.",the job,17,job,set to,set_to,the PEND state,7646,pend state,openie_spacy,2026-01-30T04:00:21Z
6452,doc_7b0b,doc_7b0b_sent_00046,The bsub option -o out_ﬁle is not supported for tssub.,The bsub option,5663,bsub option,support for,support_for,tssub,2664,tssub,openie_spacy,2026-01-30T04:00:21Z
6453,doc_7b0b,doc_7b0b_sent_00050,"tssub cannot run successfully on Windows 2016 under default settings. To resolve this issue, set SecurityLayer to 0 or 1 in the following
registry key:",tssub,2664,tssub,run on,run_on,Windows,1136,window,openie_spacy,2026-01-30T04:00:21Z
6454,doc_7b0b,doc_7b0b_sent_00050,"tssub cannot run successfully on Windows 2016 under default settings. To resolve this issue, set SecurityLayer to 0 or 1 in the following
registry key:",tssub,2664,tssub,run under,run_under,default settings,401,setting,openie_spacy,2026-01-30T04:00:21Z
6455,doc_202a,doc_202a_sent_00001,The bsub option -o out_ﬁle is not supported for tssub.,The bsub option,5663,bsub option,support for,support_for,tssub,2664,tssub,openie_spacy,2026-01-30T04:00:21Z
6456,doc_202a,doc_202a_sent_00022,"When LSF_LOGON_DESKTOP=1, it allows GUIs to be displayed on the submission host.",GUIs,11402,gui,display on,display_on,the submission host,1424,submission host,openie_spacy,2026-01-30T04:00:21Z
6457,doc_202a,doc_202a_sent_00025,"For example:
bsub -R""msts"" myjob
Installing LSF in a mixed cluster
Set up a Linux cluster with Windows compute nodes
About this task
Complete the following steps to set up a Linux cluster with Windows compute nodes.",bsub,1331,bsub,set,set,a Linux cluster,11405,linux cluster,openie_spacy,2026-01-30T04:00:21Z
6458,doc_202a,doc_202a_sent_00039,"Optional. If you allowed EGO to control the LSF daemons, add Windows compute node information to the LSF service conﬁguration ﬁles.",EGO,443,ego,control,control,the LSF daemons,626,lsf daemon,openie_spacy,2026-01-30T04:00:21Z
6459,doc_202a,doc_202a_sent_00074,"If you allowed EGO to control the LSF daemons in your cluster management host, allow EGO to control the LSF daemons in your
compute node.",EGO,443,ego,control,control,the LSF daemons,626,lsf daemon,openie_spacy,2026-01-30T04:00:21Z
6460,doc_202a,doc_202a_sent_00085,"If you did not allow EGO to control the LSF daemons, manually start the LSF services:
lsfadmin resstartup
badmin hstartup
Set up a Windows cluster with Linux compute nodes
About this task
Complete the following steps to set up a Windows cluster with Linux compute nodes if Ego is not controlling the LSF daemons.",EGO,443,ego,control,control,the LSF daemons,626,lsf daemon,openie_spacy,2026-01-30T04:00:21Z
6461,doc_202a,doc_202a_sent_00089,"Edit C:\LSF10.1.0\conf\lsf.conf
Add the LSF user domain.",Edit C:\LSF10.1.0\conf\lsf.conf,11445,edit c:\lsf10 1 0\conf\lsf conf,add,add,the LSF user domain,11426,lsf user domain,openie_spacy,2026-01-30T04:00:21Z
6462,doc_202a,doc_202a_sent_00099,Install the Windows cluster management host as described in the Windows installation guide and allow EGO to control the LSF daemons.,EGO,443,ego,control,control,the LSF daemons,626,lsf daemon,openie_spacy,2026-01-30T04:00:21Z
6463,doc_202a,doc_202a_sent_00102,"Edit C:\LSF10.1.0\conf\lsf.conf
Add the LSF user domain.",Edit C:\LSF10.1.0\conf\lsf.conf,11445,edit c:\lsf10 1 0\conf\lsf conf,add,add,the LSF user domain,11426,lsf user domain,openie_spacy,2026-01-30T04:00:21Z
6464,doc_be5d,doc_be5d_sent_00001,Install the Linux compute node as described in the Linux installation guide and allow EGO to control the LSF daemons.,EGO,443,ego,control,control,the LSF daemons,626,lsf daemon,openie_spacy,2026-01-30T04:00:21Z
6465,doc_be5d,doc_be5d_sent_00014,License Scheduler works with FlexNet™ and,License Scheduler,5291,license scheduler,work with,work_with,FlexNet,5287,flexnet,openie_spacy,2026-01-30T04:00:21Z
6466,doc_be5d,doc_be5d_sent_00017,"LSF License Scheduler Basic Edition is included with LSF Standard Edition and Advanced Edition, and is not intended to apply policies on how
licenses are shared between clusters or projects.",LSF License Scheduler Basic Edition,29285,elim lsf license,include with,include_with,LSF Standard Edition,11093,lsf standard edition,openie_spacy,2026-01-30T04:00:21Z
6467,doc_be5d,doc_be5d_sent_00024,"Glossary
blcollect
The License Scheduler daemon that queries the licensing software for license usage. blcollect collects information from the license manager.",blcollect,5151,blcollect,collect,collect,information,11,information,openie_spacy,2026-01-30T04:00:21Z
6468,doc_be5d,doc_be5d_sent_00032,"project mode
License tokens are allocated to projects by License Scheduler, and job scheduling for license projects takes place across clusters that follow the
license distribution policy that is conﬁgured for each project.",job scheduling,2111,job scheduling,take,take,place,23604,place,openie_spacy,2026-01-30T04:00:21Z
6469,doc_be5d,doc_be5d_sent_00040,"Architecture
LSF License Scheduler manages license tokens instead of controlling the licenses directly. Using LSF License Scheduler, jobs receive a license token
before starting the application. The number of tokens available from IBM® Spectrum LSF (LSF) corresponds to the number of licenses available from
the license server, so if a token is not available, the job does not start. In this way, the number of licenses that are requested by running jobs does not
exceed the number of available licenses.",jobs,2369,jobs,receive,receive,a license,1546,license,openie_spacy,2026-01-30T04:00:21Z
6470,doc_be5d,doc_be5d_sent_00040,"Architecture
LSF License Scheduler manages license tokens instead of controlling the licenses directly. Using LSF License Scheduler, jobs receive a license token
before starting the application. The number of tokens available from IBM® Spectrum LSF (LSF) corresponds to the number of licenses available from
the license server, so if a token is not available, the job does not start. In this way, the number of licenses that are requested by running jobs does not
exceed the number of available licenses.",Spectrum LSF,13785,spectrum lsf,correspond to,correspond_to,the number,1336,number,openie_spacy,2026-01-30T04:00:21Z
6471,doc_be5d,doc_be5d_sent_00042,"The application checks out licenses from the license server in the usual
manner.
Figure 1.",The application,247,application,check,check,Figure,716,figure,openie_spacy,2026-01-30T04:00:21Z
6472,doc_be5d,doc_be5d_sent_00042,"The application checks out licenses from the license server in the usual
manner.
Figure 1.",The application,247,application,check from,check_from,the license server,5177,license server,openie_spacy,2026-01-30T04:00:21Z
6473,doc_be5d,doc_be5d_sent_00043,"Daemon interaction
How scheduling policies work
With LSF License Scheduler, LSF gathers information about the licensing requirements of pending jobs to efﬁciently distribute available licenses.",scheduling policies,5808,scheduling policy,work with,work_with,LSF License Scheduler,4257,lsf license scheduler,openie_spacy,2026-01-30T04:00:21Z
6474,doc_be5d,doc_be5d_sent_00047,"Jobs are considered for
dispatch according to the prioritization policies conﬁgured in each cluster.",Jobs,2369,jobs,consider for,consider_for,dispatch,3436,dispatch,openie_spacy,2026-01-30T04:00:21Z
6475,doc_be5d,doc_be5d_sent_00048,"For example, a job must have a candidate LSF host on which to start before the LSF License Scheduler fair share policy (for the license project this
job belongs to) applies.",a job,17,job,have,have,a candidate,366,candidate,openie_spacy,2026-01-30T04:00:21Z
6476,doc_d7a7,doc_d7a7_sent_00001,"However, because the mbatchd logs token status every minute in $LSF_TOP/work/data/feature_name.service_domain_name.dat ﬁle, if the
connection is lost, the mbatchd uses the last logged information to schedule jobs.
f3.LanServer1.dat
# f3 LanServer1 3 2
# p1 50 p2 50
 12/3 14:20:38 2 0 2 0 1 0 1 0
 12/3 14:21:39 2 0 2 0 1 0 1 0
 12/3 14:22:40 3 3 0 0 0 0 0 0
 12/3 14:23:41 3 3 0 0 0 0 0 0
 12/3 14:24:42 1 0 1 0 2 0 2 0
 12/3 14:25:43 1 0 1 0 2 0 2 0
 12/3 14:26:44 1 0 1 0 2 0 2 0
 12/3 14:27:55 1 0 1 0 2 0 2 0
f3 on LanServer1 has three tokens and two projects. Projects p1 and p2 share licenses 50:50.",the mbatchd,629,mbatchd,use to,use_to,schedule jobs,18051,schedule job,openie_spacy,2026-01-30T04:00:21Z
