canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,representative_original,original_terms_json,generic_score,is_generic,generic_reasons_json,freq_total,freq_docs,created_at,updated_at
20711,lsb_afs_job_support,config,[],"[""LSB_AFS_JOB_SUPPORT""]",[20711],LSB_AFS_JOB_SUPPORT,"[""LSB_AFS_JOB_SUPPORT""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20712,afs environment,,[],[],[20712],AFS environment,"[""AFS environment""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20713,setpag,,"[""-setpag""]",[],[20713],-setpag,"[""-setpag""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20714,separate pag task,,[],[],[20714],separate PAG task,"[""separate PAG task""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20715,job blaunch job,,[],[],[20715],job blaunch job,"[""job blaunch job""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20716,erenew script tgt,,[],[],[20716],erenew script TGT,"[""erenew script TGT""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20717,aklog,,[],[],[20717],aklog,"[""aklog""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20718,afs volume,,[],[],[20718],AFS volume,"[""AFS volume""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
20719,libkopenafs so,,"[""libkopenafs.so.""]",[],[20719],libkopenafs.so.,"[""libkopenafs.so.""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20722,list lsf,,[],[],[20722],list LSF,"[""list LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20725,usr lib,,[],[],[20725],usr lib,"[""usr lib""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20726,usr local lib,,[],[],[20726],usr local lib,"[""usr local lib""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20730,lsb_api_recvtimeout parameter,,[],[],[20730],LSB_API_RECVTIMEOUT parameter,"[""LSB_API_RECVTIMEOUT parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20733,retry error message,,[],[],[20733],retry error message,"[""retry error message""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20734,lsf daemon lim,,[],[],[20734],LSF daemon LIM,"[""LSF daemon LIM""]",0.0,0,[],6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
20741,max maximum width,,[],[],[20741],MAX maximum width,"[""MAX maximum width""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20743,existent job id,,[],[],[20743],existent job ID,"[""existent job ID""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20744,job_name submit_time,,[],[],[20744],JOB_NAME SUBMIT_TIME,"[""JOB_NAME SUBMIT_TIME""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20745,lsb_bjobs_format bjob,,"[""LSB_BJOBS_FORMAT bjobs""]",[],[20745],LSB_BJOBS_FORMAT bjobs,"[""LSB_BJOBS_FORMAT bjobs""]",0.0,0,[],3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20757,file system parameter,,[],[],[20757],file system parameter,"[""file system parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20759,justification bqueue display,,"[""justification bqueues displays""]",[],[20759],justification bqueues displays,"[""justification bqueues displays""]",0.0,0,[],2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20760,lsb_bqueues_format setting lsf.conf,file,[],[],[20760],LSB_BQUEUES_FORMAT setting lsf.conf,"[""LSB_BQUEUES_FORMAT setting lsf.conf""]",-1.5,0,"[""technical type reduces generic score""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20761,bqueue field,,"[""bqueues fields""]",[],[20761],bqueues fields,"[""bqueues fields""]",0.0,0,[],2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20765,retry_cnt,config,[],"[""RETRY_CNT""]",[20765],RETRY_CNT,"[""RETRY_CNT""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20766,error xdr,,[],[],[20766],Error XDR,"[""Error XDR""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20767,internal library error,,[],[],[20767],Internal library error,"[""Internal library error""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20768,explanation error,,[],[],[20768],explanation error,"[""explanation error""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20769,maximum retry count,,[],[],[20769],maximum retry count,"[""maximum retry count""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20770,case job id,,[],[],[20770],case job ID,"[""case job ID""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20771,time error,,[],[],[20771],time error,"[""time error""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20772,job job script,,[],[],[20772],job job script,"[""job job script""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20776,lsb_busers_format setting lsf.conf,file,[],[],[20776],LSB_BUSERS_FORMAT setting lsf.conf,"[""LSB_BUSERS_FORMAT setting lsf.conf""]",-1.5,0,"[""technical type reduces generic score""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20778,parameter n,,[],[],[20778],parameter N,"[""parameter N""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20779,cluster parameter,,[],[],[20779],cluster parameter,"[""cluster parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20783,lsfdescription,,[],[],[20783],LSFDescription,"[""LSFDescription""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20787,lsb_cmd_log_mask,config,[],"[""LSB_CMD_LOG_MASK""]",[20787],LSB_CMD_LOG_MASK,"[""LSB_CMD_LOG_MASK""]",0.0,0,[],4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20789,level message,,"[""level messages""]",[],[20789],level messages,"[""level messages""]",2.0,0,"[""no domain anchor in variants""]",7,3,2026-01-29T16:31:24,2026-01-29T16:31:24
20790,purpose level log_debug,,"[""purposes level LOG_DEBUG""]",[],[20790],purposes level LOG_DEBUG,"[""purposes level LOG_DEBUG""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20791,message basic debugging,,"[""messages basic debugging""]",[],[20791],messages basic debugging,"[""messages basic debugging""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20792,debugging level,,[],[],[20792],debugging level,"[""debugging level""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20793,syslog facility lsb_cmd_logdir,,[],[],[20793],syslog facility LSB_CMD_LOGDIR,"[""syslog facility LSB_CMD_LOGDIR""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20794,log_alert,config,[],"[""LOG_ALERT""]",[20794],LOG_ALERT,"[""LOG_ALERT""]",0.0,0,[],5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20795,log_notice,config,[],"[""LOG_NOTICE""]",[20795],LOG_NOTICE,"[""LOG_NOTICE""]",0.0,0,[],10,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20796,log_info,config,"[""default LOG_INFO""]","[""LOG_INFO""]","[20796, 21163]",LOG_INFO,"[""LOG_INFO"", ""default LOG_INFO""]",0.0,0,[],13,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20799,configuration file cluster,,"[""Configuration files cluster""]",[],[20799],Configuration files cluster,"[""Configuration files cluster""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20802,lsf_confdir lsbatch,,[],[],[20802],LSF_CONFDIR lsbatch,"[""LSF_CONFDIR lsbatch""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20803,lsf_confdir lsf_live_confdir,,[],[],[20803],LSF_CONFDIR LSF_LIVE_CONFDIR,"[""LSF_CONFDIR LSF_LIVE_CONFDIR""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20805,security checking,,[],[],[20805],security checking,"[""security checking""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20807,log_class,,[],[],[20807],log_class,"[""log_class""]",2.0,0,"[""no domain anchor in variants""]",11,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20808,specifie log class,,"[""Specifies log class""]",[],[20808],Specifies log class,"[""Specifies log class""]",2.0,0,"[""no domain anchor in variants""]",12,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20810,load index message,,"[""load index messages""]",[],[20810],load index messages,"[""load index messages""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20812,lc2_dc,config,[],"[""LC2_DC""]",[20812],LC2_DC,"[""LC2_DC""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20814,lc2_lsf_pe,config,[],"[""LC2_LSF_PE""]",[20814],LC2_LSF_PE,"[""LC2_LSF_PE""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20815,lc2_lsf_proxyd,config,[],"[""LC2_LSF_PROXYD""]",[20815],LC2_LSF_PROXYD,"[""LC2_LSF_PROXYD""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20817,lsf_res_debug,config,[],"[""LSF_RES_DEBUG""]",[20817],LSF_RES_DEBUG,"[""LSF_RES_DEBUG""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20818,daemon change effect,,"[""daemons changes effect""]",[],[20818],daemons changes effect,"[""daemons changes effect""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20819,lsb_debug_gpd combination lsf_log_mask,,[],[],[20819],LSB_DEBUG_GPD combination LSF_LOG_MASK,"[""LSB_DEBUG_GPD combination LSF_LOG_MASK""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20829,file cleanup,,"[""files cleanup""]",[],[20829],files cleanup,"[""files cleanup""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20834,pend job host,,"[""PEND jobs host""]",[],[20834],PEND jobs host,"[""PEND jobs host""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20851,estimation section,,[],[],[20851],ESTIMATION section,"[""ESTIMATION section""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20852,statu lsf estimator,,"[""status LSF estimator""]",[],[20852],status LSF estimator,"[""status LSF estimator""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20855,behavior change effect,,"[""behavior changes effect""]",[],[20855],behavior changes effect,"[""behavior changes effect""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20859,local lsf conf setting,,"[""local lsf.conf setting""]",[],[20859],local lsf.conf setting,"[""local lsf.conf setting""]",2.0,0,"[""headword='setting' is generic-ish""]",1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20861,installation lsf lsb_enable_hpc_allocation,,"[""installations LSF LSB_ENABLE_HPC_ALLOCATION""]",[],[20861],installations LSF LSB_ENABLE_HPC_ALLOCATION,"[""installations LSF LSB_ENABLE_HPC_ALLOCATION""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20862,enable parameter lsf,,[],[],[20862],Enable parameter LSF,"[""Enable parameter LSF""]",0.0,0,[],3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20866,lsf_serverdir esub.fluent job,,"[""LSF_SERVERDIR esub.fluent jobs""]",[],[20866],LSF_SERVERDIR esub.fluent jobs,"[""LSF_SERVERDIR esub.fluent jobs""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20876,mandatory esub job,,"[""mandatory esub jobs""]",[],[20876],mandatory esub jobs,"[""mandatory esub jobs""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20878,lsb_sub_parm_file esub process,,"[""LSB_SUB_PARM_FILE esub processes""]",[],[20878],LSB_SUB_PARM_FILE esub processes,"[""LSB_SUB_PARM_FILE esub processes""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20882,application specific eswitch,,[],[],[20882],application specific eswitch,"[""application specific eswitch""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20889,lsb_exclude_host_period,config,[],"[""LSB_EXCLUDE_HOST_PERIOD""]",[20889],LSB_EXCLUDE_HOST_PERIOD,"[""LSB_EXCLUDE_HOST_PERIOD""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20897,gpu_autoboost_for_job,config,[],"[""GPU_AUTOBOOST_FOR_JOB""]",[20897],GPU_AUTOBOOST_FOR_JOB,"[""GPU_AUTOBOOST_FOR_JOB""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20900,minimum time lsf,,[],[],[20900],minimum time LSF,"[""minimum time LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20910,tlb,,[],"[""TLB""]",[20910],TLB,"[""TLB""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20925,sysctl,,[],[],[20925],sysctl,"[""sysctl""]",2.0,0,"[""no domain anchor in variants""]",5,3,2026-01-29T16:31:24,2026-01-29T16:31:24
20926,sysctl conf,file,"[""sysctl.conf""]",[],[20926],sysctl.conf,"[""sysctl.conf""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20931,elim command,,"[""elim commands""]",[],[20931],elim commands,"[""elim commands""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20932,jobname,,[],"[""JOBNAME""]",[20932],JOBNAME,"[""JOBNAME""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20934,job information lsf,,[],[],[20934],Job information LSF,"[""Job information LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20937,cpu limit lsf,,[],[],[20937],CPU limit LSF,"[""CPU limit LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20943,operating,,[],[],[20943],operating,"[""operating""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20946,effect limit,,[],[],[20946],effect limit,"[""effect limit""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20947,command bctrld restart,,[],[],[20947],command bctrld restart,"[""command bctrld restart""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20948,type limit enforcement,,[],[],[20948],type limit enforcement,"[""type limit enforcement""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20949,individual process,,[],[],[20949],individual process,"[""individual process""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20950,os lsf,,[],[],[20950],OS LSF,"[""OS LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20952,limit process limit,,"[""limits process limit""]",[],[20952],limits process limit,"[""limits process limit""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20953,character job,,"[""characters job""]",[],[20953],characters job,"[""characters job""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20954,left,,[],[],[20954],left,"[""left""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20955,jobid column,,[],[],[20955],JOBID column,"[""JOBID column""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20956,jobid column lsb_jobid_disp_length,,[],[],[20956],JOBID column LSB_JOBID_DISP_LENGTH,"[""JOBID column LSB_JOBID_DISP_LENGTH""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20960,lsb_job_memlimitlsf,config,[],"[""LSB_JOB_MEMLIMITLSF""]",[20960],LSB_JOB_MEMLIMITLSF,"[""LSB_JOB_MEMLIMITLSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20969,job memory,,[],[],[20969],job memory,"[""job memory""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20975,lsf conf lsf,,"[""lsf.conf LSF""]",[],[20975],lsf.conf LSF,"[""lsf.conf LSF""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20980,temporary directory task,,"[""Temporary directory tasks""]",[],[20980],Temporary directory tasks,"[""Temporary directory tasks""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20982,temp systemroot,,[],[],[20982],TEMP SystemRoot,"[""TEMP SystemRoot""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20984,parameter specified lsf,,[],[],[20984],parameter specified LSF,"[""parameter specified LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20992,lsb_keep_dependent_job,config,[],"[""LSB_KEEP_DEPENDENT_JOB""]",[20992],LSB_KEEP_DEPENDENT_JOB,"[""LSB_KEEP_DEPENDENT_JOB""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20993,lsf avoid,,"[""LSF avoids""]",[],[20993],LSF avoids,"[""LSF avoids""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20995,dependency job,,[],[],[20995],dependency job,"[""dependency job""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20996,lsf_uldb_domain,config,[],"[""LSF_ULDB_DOMAIN""]",[20996],LSF_ULDB_DOMAIN,"[""LSF_ULDB_DOMAIN""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20997,lsb_keep_sysdef_rlimit,config,[],"[""LSB_KEEP_SYSDEF_RLIMIT""]",[20997],LSB_KEEP_SYSDEF_RLIMIT,"[""LSB_KEEP_SYSDEF_RLIMIT""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20998,file lsb_krb_lib_path lsf,,"[""files LSB_KRB_LIB_PATH LSF""]",[],[20998],files LSB_KRB_LIB_PATH LSF,"[""files LSB_KRB_LIB_PATH LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21000,kinit,,[],[],[21000],kinit,"[""kinit""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21003,libk5crypto so,,"[""libk5crypto.so""]",[],[21003],libk5crypto.so,"[""libk5crypto.so""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21004,libkrb5support so,,"[""libkrb5support.so""]",[],[21004],libkrb5support.so,"[""libkrb5support.so""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21013,ticket,,[],[],[21013],Ticket,"[""Ticket""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21014,ticket tgt,,[],[],[21014],Ticket TGT,"[""Ticket TGT""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21015,tgt file,,[],[],[21015],TGT file,"[""TGT file""]",4.0,1,"[""headword='file' is generic-ish"", ""no domain anchor in variants""]",14,3,2026-01-29T16:31:24,2026-01-29T16:31:24
21020,tmp lsf,,[],[],[21020],tmp LSF,"[""tmp LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21024,duplicate lsb_sharedir,,"[""duplicates LSB_SHAREDIR""]",[],[21024],duplicates LSB_SHAREDIR,"[""duplicates LSB_SHAREDIR""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21026,message_log_level,,[],[],[21026],message_log_level,"[""message_log_level""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21027,lsb_log_mask,config,[],"[""LSB_LOG_MASK""]",[21027],LSB_LOG_MASK,"[""LSB_LOG_MASK""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21028,lsb_log_mask_schd,config,[],"[""LSB_LOG_MASK_SCHD""]",[21028],LSB_LOG_MASK_SCHD,"[""LSB_LOG_MASK_SCHD""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21034,lsb_mailprog lsf.conf,file,[],[],[21034],LSB_MAILPROG lsf.conf,"[""LSB_MAILPROG lsf.conf""]",-1.5,0,"[""technical type reduces generic score""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21035,mixed cluster,,[],[],[21035],mixed cluster,"[""mixed cluster""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21040,custom mail program,,[],[],[21040],custom mail program,"[""custom mail program""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21045,sbatchd host,,"[""sbatchd hosts""]",[],[21045],sbatchd hosts,"[""sbatchd hosts""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21050,sender,,[],[],[21050],sender,"[""sender""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21059,lsb_mailsender,config,[],"[""LSB_MAILSENDER""]",[21059],LSB_MAILSENDER,"[""LSB_MAILSENDER""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21060,sender lsf admin,,[],[],[21060],sender LSF admin,"[""sender LSF admin""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21071,installation lsf,,[],[],[21071],installation LSF,"[""installation LSF""]",0.0,0,[],2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21075,job output information,,[],[],[21075],job output information,"[""job output information""]",6.5,1,"[""headword='information' is generic-ish"", ""no domain anchor in variants"", ""very common abstract concept (information/data)""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21076,large amount output,,"[""large amounts output""]",[],[21076],large amounts output,"[""large amounts output""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21077,mail system,,[],[],[21077],mail system,"[""mail system""]",4.0,1,"[""headword='system' is generic-ish"", ""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21078,lsb_mailsize_limit output,,[],[],[21078],LSB_MAILSIZE_LIMIT output,"[""LSB_MAILSIZE_LIMIT output""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21079,directory job_spool_dir,,[],[],[21079],directory JOB_SPOOL_DIR,"[""directory JOB_SPOOL_DIR""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21080,user job output,,"[""users job output""]",[],[21080],users job output,"[""users job output""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21081,lsb_mailprog parameter,,[],[],[21081],LSB_MAILPROG parameter,"[""LSB_MAILPROG parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21088,mailing address lsf,,[],[],[21088],mailing address LSF,"[""mailing address LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21100,lsf cluster cluster_name file domain,,"[""lsf.cluster.cluster_name file domain""]",[],[21100],lsf.cluster.cluster_name file domain,"[""lsf.cluster.cluster_name file domain""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21109,max_sbd_fail lsb.param,,"[""MAX_SBD_FAIL lsb.params""]",[],[21109],MAX_SBD_FAIL lsb.params,"[""MAX_SBD_FAIL lsb.params""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21110,specifie message,,"[""Specifies message""]",[],[21110],Specifies message,"[""Specifies message""]",2.0,0,"[""no domain anchor in variants""]",4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21111,client request,,"[""client requests""]",[],[21111],client requests,"[""client requests""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21112,message lsf,,[],[],[21112],message LSF,"[""message LSF""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21113,connection mbatchd interval,,"[""connection mbatchd intervals""]",[],[21113],connection mbatchd intervals,"[""connection mbatchd intervals""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21114,parameter lsb_api_conntimeout,,"[""parameters LSB_API_CONNTIMEOUT""]",[],[21114],parameters LSB_API_CONNTIMEOUT,"[""parameters LSB_API_CONNTIMEOUT""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21120,lsb_mc_initfail_mail,config,[],"[""LSB_MC_INITFAIL_MAIL""]",[21120],LSB_MC_INITFAIL_MAIL,"[""LSB_MC_INITFAIL_MAIL""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21128,percentage integer,,[],[],[21128],percentage integer,"[""percentage integer""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
21135,external signal,,[],[],[21135],external signal,"[""external signal""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
21148,port_number,,[],[],[21148],port_number,"[""port_number""]",2.0,0,"[""no domain anchor in variants""]",10,3,2026-01-29T16:31:24,2026-01-29T16:31:24
